r,delay,repetition,avgtime,congested,f,informed
214.0,5.0,0.0,1.6586544381639263,0.0,0.4,0.40124811021563433
214.0,5.0,1.0,9.544688502941067,1.0,0.4,0.4092283362016838
214.0,5.0,2.0,1.6854352261481864,0.0,0.4,0.4019057342181385
214.0,5.0,3.0,1.6373622196191557,0.0,0.4,0.40231829717186035
214.0,5.0,4.0,1.6483468307511442,0.0,0.4,0.40129527191604636
214.0,5.0,5.0,3.9434947129309363,1.0,0.4,0.39749953609203936
214.0,5.0,6.0,1.6464184530744825,0.0,0.4,0.39854724319377716
214.0,5.0,7.0,1.644418616478048,0.0,0.4,0.4000728647220894
214.0,5.0,8.0,1.6436476465320535,0.0,0.4,0.4003202012693693
214.0,5.0,9.0,1.6684809138757006,0.0,0.4,0.3997437322115003
214.0,5.0,10.0,1.6483659057324378,0.0,0.4,0.40022306694284476
214.0,5.0,11.0,2.8696191639643094,1.0,0.4,0.39845763298588405
214.0,5.0,12.0,1.6508115432545225,0.0,0.4,0.39795836988595584
214.0,5.0,13.0,1.642365792611956,0.0,0.4,0.4025785840606994
214.0,5.0,14.0,1.6565945403672286,0.0,0.4,0.3974286039367391
214.0,5.0,15.0,1.6432495505486513,0.0,0.4,0.3970006367109332
214.0,5.0,16.0,1.6575613123524957,0.0,0.4,0.4004953644791856
214.0,5.0,17.0,1.647878839685885,0.0,0.4,0.3983822961397769
214.0,5.0,18.0,1.6450392886963385,0.0,0.4,0.3989456989308657
214.0,5.0,19.0,1.647532386231888,0.0,0.4,0.3999817744819966
214.0,5.0,20.0,1.6366912792832584,0.0,0.4,0.40158786450527956
214.0,5.0,21.0,2.6071545250411545,1.0,0.4,0.3991940951975048
214.0,5.0,22.0,1.6549643094599633,0.0,0.4,0.4025135792368355
214.0,5.0,23.0,1.6525364836538488,0.0,0.4,0.39925198156260366
214.0,5.0,24.0,1.6618257720219858,0.0,0.4,0.3981752902947258
214.0,5.0,25.0,1.6426845866308923,0.0,0.4,0.39906681725361354
214.0,5.0,26.0,1.6508748339979438,0.0,0.4,0.3995223201592266
214.0,5.0,27.0,1.6533423238254024,0.0,0.4,0.3994515747314764
214.0,5.0,28.0,1.6447422084894772,0.0,0.4,0.40039281065156324
214.0,5.0,29.0,1.6359814089714362,0.0,0.4,0.40053732708357154
214.0,5.0,30.0,1.6601179011061258,0.0,0.4,0.40174178589605836
214.0,5.0,31.0,2.3162232553904567,1.0,0.4,0.402889869452891
214.0,5.0,32.0,1.6639397026798672,0.0,0.4,0.39935805101566313
214.0,5.0,33.0,1.6310121713439623,0.0,0.4,0.3986448592782502
214.0,5.0,34.0,1.6484947101098921,0.0,0.4,0.4005128205128205
214.0,5.0,35.0,1.6460597132515602,0.0,0.4,0.3980442449503046
214.0,5.0,36.0,1.6350920226671624,0.0,0.4,0.40069173344291487
214.0,5.0,37.0,1.6389852897645596,0.0,0.4,0.39889754234283686
214.0,5.0,38.0,1.6487166501776847,0.0,0.4,0.3993056346044394
214.0,5.0,39.0,1.657691552666981,0.0,0.4,0.40042336906689
214.0,5.0,40.0,1.6543810732664685,0.0,0.4,0.39771143714949303
214.0,5.0,41.0,1.638577461301156,0.0,0.4,0.39787886415120244
214.0,5.0,42.0,1.6473202111925827,0.0,0.4,0.3978388773150798
214.0,5.0,43.0,3.389508243625549,1.0,0.4,0.4016473092406645
214.0,5.0,44.0,1.655605151128124,0.0,0.4,0.40326457153922385
214.0,5.0,45.0,1.6458594176412227,0.0,0.4,0.39668886212303706
214.0,5.0,46.0,1.6372762279509558,0.0,0.4,0.40336423325044973
214.0,5.0,47.0,1.6460148978624696,0.0,0.4,0.4005559479596254
214.0,5.0,48.0,1.6434149449842852,0.0,0.4,0.4009538661172641
214.0,5.0,49.0,1.6543889667583682,0.0,0.4,0.40153126813119305
214.0,5.0,50.0,1.6374887219616516,0.0,0.4,0.39878384580082604
214.0,5.0,51.0,1.645883844648798,0.0,0.4,0.39706738175386547
214.0,5.0,52.0,1.6600158960991325,0.0,0.4,0.40102389078498296
214.0,5.0,53.0,1.6460526544064455,0.0,0.4,0.4006566829502683
214.0,5.0,54.0,6.357156342434925,1.0,0.4,0.402003319453746
214.0,5.0,55.0,1.6504936154142145,0.0,0.4,0.39971080825676586
214.0,5.0,56.0,1.6553948486303882,0.0,0.4,0.3993136707215578
214.0,5.0,57.0,1.6797606390849005,0.0,0.4,0.3989354426917115
214.0,5.0,58.0,2.533021447625137,1.0,0.4,0.3996144774493253
214.0,5.0,59.0,1.6572506470799466,0.0,0.4,0.3981596419501418
214.0,5.0,60.0,2.3482151757264047,1.0,0.4,0.4013762541545087
214.0,5.0,61.0,1.6432966594147655,0.0,0.4,0.3989868586940472
214.0,5.0,62.0,1.6520504964068263,0.0,0.4,0.39832859540363735
214.0,5.0,63.0,1.6530417800336135,0.0,0.4,0.4004245706047293
214.0,5.0,64.0,1.6465497154625333,0.0,0.4,0.400100230073578
214.0,5.0,65.0,1.66452291310211,0.0,0.4,0.39928421291825256
214.0,5.0,66.0,12.144668630419133,1.0,0.4,0.4020107824566516
214.0,5.0,67.0,1.6410765746557068,0.0,0.4,0.40005249583456964
214.0,5.0,68.0,1.655757075964601,0.0,0.4,0.40222791932300295
214.0,5.0,69.0,1.638683830246315,0.0,0.4,0.40003876897113994
214.0,5.0,70.0,2.344524452605621,1.0,0.4,0.3955823669370703
214.0,5.0,71.0,1.6538045736260145,0.0,0.4,0.3997504678727386
214.0,5.0,72.0,1.6414162515928665,0.0,0.4,0.4019505717785231
214.0,5.0,73.0,6.204764435157914,1.0,0.4,0.3993251758201553
214.0,5.0,74.0,1.6464826394390508,0.0,0.4,0.3979909030650728
214.0,5.0,75.0,1.663800494044165,0.0,0.4,0.4008125732624703
214.0,5.0,76.0,1.6381623843321378,0.0,0.4,0.39792026935718455
214.0,5.0,77.0,1.6358394489017276,0.0,0.4,0.400180554920693
214.0,5.0,78.0,1.6489573346387791,0.0,0.4,0.40034851539276317
214.0,5.0,79.0,1.636611503349429,0.0,0.4,0.40274164154641423
214.0,5.0,80.0,1.6479295779638157,0.0,0.4,0.401241528560852
214.0,5.0,81.0,1.6539811772499113,0.0,0.4,0.3998024881946967
214.0,5.0,82.0,1.669185570976757,0.0,0.4,0.3998636673483299
214.0,5.0,83.0,1.651326540915223,0.0,0.4,0.4008307254623044
214.0,5.0,84.0,4.216515127247416,1.0,0.4,0.3965126741335981
214.0,5.0,85.0,1.6467091617171994,0.0,0.4,0.4003436621641613
214.0,5.0,86.0,1.634143084712743,0.0,0.4,0.3988112313394302
214.0,5.0,87.0,1.651203901867943,0.0,0.4,0.399756239250037
214.0,5.0,88.0,1.6479463907714051,0.0,0.4,0.3997585503912167
214.0,5.0,89.0,1.6398003390112654,0.0,0.4,0.40389208213824546
214.0,5.0,90.0,1.6483762691119639,0.0,0.4,0.39860418971160094
214.0,5.0,91.0,1.6449626546753437,0.0,0.4,0.4000775565136066
214.0,5.0,92.0,1.6619684170413604,0.0,0.4,0.4033376531841848
214.0,5.0,93.0,1.6566530158842059,0.0,0.4,0.40376142715650226
214.0,5.0,94.0,1.6528035694082055,0.0,0.4,0.40003415300546447
214.0,5.0,95.0,1.6569797144814091,0.0,0.4,0.40105072834578515
214.0,5.0,96.0,1.651469780721246,0.0,0.4,0.40039095796065416
214.0,5.0,97.0,1.6602841705911782,0.0,0.4,0.3977478040521346
