,r,delay,repetition,avgtime,congested,congested_ratio,f,informed
251,70,2,51,1.3268746501428792,False,False,1,1.0
252,70,2,52,1.3285024011734534,False,False,1,1.0
253,70,2,53,1.3257420065530447,False,False,1,1.0
254,70,2,54,1.3239321796170729,False,False,1,1.0
255,70,2,55,1.3277331947060291,False,False,1,1.0
256,70,2,56,1.32902446092396,False,False,1,1.0
257,70,2,57,1.3273385226568992,False,False,1,1.0
258,70,2,58,1.324998828808978,False,False,1,1.0
259,70,2,59,1.3301437857363343,False,False,1,1.0
260,70,2,60,1.3273215259829874,False,False,1,1.0
261,70,2,61,1.3331252769562263,False,False,1,1.0
262,70,2,62,1.3233382287839577,False,False,1,1.0
263,70,2,63,1.332992956332688,False,False,1,1.0
264,70,2,64,1.3358151378056051,False,False,1,1.0
265,70,2,65,1.332701204129701,False,False,1,1.0
266,70,2,66,1.3320158243462048,False,False,1,1.0
267,70,2,67,1.3248043963445215,False,False,1,1.0
268,70,2,68,1.3320424967383058,False,False,1,1.0
269,70,2,69,1.3294204477703129,False,False,1,1.0
270,70,2,70,1.3340456845174162,False,False,1,1.0
271,70,2,71,1.3299187457034092,False,False,1,1.0
272,70,2,72,1.3309050959206594,False,False,1,1.0
273,70,2,73,1.3242301903831413,False,False,1,1.0
274,70,2,74,1.3285357359275007,False,False,1,1.0
275,70,2,75,1.3246025481870332,False,False,1,1.0
276,70,2,76,1.3286798744051338,False,False,1,1.0
277,70,2,77,1.3238421845825892,False,False,1,1.0
278,70,2,78,1.328045145644854,False,False,1,1.0
279,70,2,79,1.3236432464307255,False,False,1,1.0
280,70,2,80,1.3312646423757042,False,False,1,1.0
281,70,2,81,1.3254883215311069,False,False,1,1.0
282,70,2,82,1.3238296195616444,False,False,1,1.0
283,70,2,83,1.3293929121281018,False,False,1,1.0
284,70,2,84,1.3327979147758635,False,False,1,1.0
285,70,2,85,1.3280490081723866,False,False,1,1.0
286,70,2,86,1.3321763991184314,False,False,1,1.0
287,70,2,87,1.3313146161335536,False,False,1,1.0
288,70,2,88,1.3305830740584923,False,False,1,1.0
289,70,2,89,1.3324273348153721,False,False,1,1.0
290,70,2,90,1.3332028321346208,False,False,1,1.0
291,70,2,91,1.3294173460198284,False,False,1,1.0
292,70,2,92,1.3250952727374044,False,False,1,1.0
293,70,2,93,1.332170389055653,False,False,1,1.0
294,70,2,94,1.3267616356298375,False,False,1,1.0
295,70,2,95,1.3316943036617963,False,False,1,1.0
296,70,2,96,1.3295623752585235,False,False,1,1.0
297,70,2,97,1.3323534346198591,False,False,1,1.0
298,70,2,98,1.323744389620363,False,False,1,1.0
299,70,2,99,1.332156773926722,False,False,1,1.0
300,70,3,0,1.3305471774384805,False,False,1,1.0
301,70,3,1,1.3308435164201284,False,False,1,1.0
302,70,3,2,1.3324988479237203,False,False,1,1.0
303,70,3,3,1.33220553747151,False,False,1,1.0
304,70,3,4,1.3338746381614817,False,False,1,1.0
305,70,3,5,1.3290853358514625,False,False,1,1.0
306,70,3,6,1.3306744767805467,False,False,1,1.0
307,70,3,7,1.3340642824386229,False,False,1,1.0
308,70,3,8,1.3300314512598614,False,False,1,1.0
309,70,3,9,1.3316298497296692,False,False,1,1.0
