r,delay,repetition,avgtime,congested,f,informed
210.0,0.0,0.0,1.5999107825749355,0.0,0.3,0.29811112262163747
210.0,0.0,1.0,1.5796953035193813,0.0,0.3,0.3008829023238546
210.0,0.0,2.0,1.5788976557950796,0.0,0.3,0.3028840016247896
210.0,0.0,3.0,1.5777833326681718,0.0,0.3,0.2990746438481812
210.0,0.0,4.0,1.5742686766315421,0.0,0.3,0.29918156664884094
210.0,0.0,5.0,1.5957704041414178,0.0,0.3,0.3008432596825104
210.0,0.0,6.0,1.591987169231122,0.0,0.3,0.3016931168112198
210.0,0.0,7.0,1.586489064964798,0.0,0.3,0.3025908896121194
210.0,0.0,8.0,1.5828138497591047,0.0,0.3,0.30098189060256586
210.0,0.0,9.0,1.583714773506802,0.0,0.3,0.30002560640625725
210.0,0.0,10.0,1.574592558415223,0.0,0.3,0.30237174920883303
210.0,0.0,11.0,1.5878214099002286,0.0,0.3,0.29888913394235567
210.0,0.0,12.0,1.5789772935536084,0.0,0.3,0.2995618266135125
210.0,0.0,13.0,1.5778876063565077,0.0,0.3,0.29873137802607075
210.0,0.0,14.0,1.581191096534846,0.0,0.3,0.2980691921369394
210.0,0.0,15.0,1.5813058221520286,0.0,0.3,0.30158748646035943
210.0,0.0,16.0,1.5914733520114948,0.0,0.3,0.2985877372566709
210.0,0.0,17.0,1.5886546990985912,0.0,0.3,0.30002316423442205
210.0,0.0,18.0,1.581668882639666,0.0,0.3,0.3014104126763016
210.0,0.0,19.0,1.579854118968155,0.0,0.3,0.30161785118568546
210.0,0.0,20.0,1.5896347134003967,0.0,0.3,0.30111291444470206
210.0,0.0,21.0,1.5839272803374032,0.0,0.3,0.2987453531598513
210.0,0.0,22.0,1.5860839227430035,0.0,0.3,0.29887575336114974
210.0,0.0,23.0,1.5830616958732457,0.0,0.3,0.3014772489721971
210.0,0.0,24.0,1.583652641480102,0.0,0.3,0.30024235536950494
210.0,0.0,25.0,1.5849973605029721,0.0,0.3,0.29858122295565015
210.0,0.0,26.0,1.5717345886022087,0.0,0.3,0.29789274270879623
210.0,0.0,27.0,1.575990615567607,0.0,0.3,0.30320733637463926
210.0,0.0,28.0,1.5808280231593652,0.0,0.3,0.29750708017202193
210.0,0.0,29.0,1.5811246397424434,0.0,0.3,0.2981956094326233
210.0,0.0,30.0,1.5858441143280297,0.0,0.3,0.30106940707061336
210.0,0.0,31.0,1.5661652286042589,0.0,0.3,0.30148915279596034
210.0,0.0,32.0,1.5938759704260137,0.0,0.3,0.2993521319379252
210.0,0.0,33.0,1.5838698369826518,0.0,0.3,0.30008032876584745
210.0,0.0,34.0,1.5755315313316085,0.0,0.3,0.2993296415039347
210.0,0.0,35.0,1.5823905646176852,0.0,0.3,0.2987514241205329
210.0,0.0,36.0,1.5846066202154465,0.0,0.3,0.3003986002641885
210.0,0.0,37.0,1.5959706699113085,0.0,0.3,0.2981208208439013
210.0,0.0,38.0,1.5858036845912733,0.0,0.3,0.30032491934831124
210.0,0.0,39.0,1.5818399677179902,0.0,0.3,0.2996057818659658
210.0,0.0,40.0,1.5858937904100256,0.0,0.3,0.2983041810110002
210.0,0.0,41.0,1.5840970748113214,0.0,0.3,0.30096535400181
210.0,0.0,42.0,1.5892659728901162,0.0,0.3,0.30273159557113605
210.0,0.0,43.0,1.5889734279820964,0.0,0.3,0.30062303488763326
