r,delay,repetition,avgtime,congested,f,informed
224.0,0.0,0.0,1.6989531380168463,0.0,0.4,0.4031314990037129
224.0,0.0,1.0,1.6979477872992328,0.0,0.4,0.399485407149788
224.0,0.0,2.0,1.6845251670503774,0.0,0.4,0.4000809061488673
224.0,0.0,3.0,1.7015116183139951,0.0,0.4,0.4030693090798585
224.0,0.0,4.0,1.695807216317813,0.0,0.4,0.3991894962205619
224.0,0.0,5.0,1.696801990211656,0.0,0.4,0.40007418073918927
224.0,0.0,6.0,1.7138082913633026,0.0,0.4,0.4011904632832067
224.0,0.0,7.0,1.7046848629433784,0.0,0.4,0.4009955331427764
224.0,0.0,8.0,1.6856243968729407,0.0,0.4,0.4000745507767533
224.0,0.0,9.0,1.6910221875292581,0.0,0.4,0.4000327922610264
224.0,0.0,10.0,1.704304768060372,0.0,0.4,0.39773443100115125
224.0,0.0,11.0,1.691330148609838,0.0,0.4,0.39994104546050047
224.0,0.0,12.0,1.6942173587452989,0.0,0.4,0.39619827332803503
224.0,0.0,13.0,1.7060936078888653,0.0,0.4,0.3984447968027107
224.0,0.0,14.0,1.6918039320761509,0.0,0.4,0.40084669016159125
224.0,0.0,15.0,1.720603173624407,0.0,0.4,0.39974242981753644
224.0,0.0,16.0,1.690237825571573,0.0,0.4,0.3997397684157582
224.0,0.0,17.0,1.7213288827147073,0.0,0.4,0.39849989732726665
224.0,0.0,18.0,1.6862663694360538,0.0,0.4,0.39817971242515626
224.0,0.0,19.0,1.6842384621911295,0.0,0.4,0.39960578186596585
224.0,0.0,20.0,1.6943932667193562,0.0,0.4,0.40141137401411375
224.0,0.0,21.0,1.6908150114142528,0.0,0.4,0.3991118421052632
224.0,0.0,22.0,1.699199274429173,0.0,0.4,0.4012965081440322
224.0,0.0,23.0,1.7007070722711999,0.0,0.4,0.4027146856651089
224.0,0.0,24.0,1.687250276205831,0.0,0.4,0.3987312055730867
224.0,0.0,25.0,1.6970077988308687,0.0,0.4,0.4014612071315632
224.0,0.0,26.0,1.6955179482631828,0.0,0.4,0.39923515247921726
224.0,0.0,27.0,1.7061862675649861,0.0,0.4,0.4004786510742453
224.0,0.0,28.0,1.693623160131652,0.0,0.4,0.4015165506078152
224.0,0.0,29.0,1.7084840046851224,0.0,0.4,0.40167418600858834
224.0,0.0,30.0,1.7057214330495807,0.0,0.4,0.3991230456212123
224.0,0.0,31.0,1.6904507534948596,0.0,0.4,0.3989582538765814
224.0,0.0,32.0,1.6961383256489373,0.0,0.4,0.3988073174454353
224.0,0.0,33.0,1.7078227880532042,0.0,0.4,0.4002167199436528
224.0,0.0,34.0,1.7083703247519122,0.0,0.4,0.3997093023255814
224.0,0.0,35.0,1.6960146672244774,0.0,0.4,0.4018544780189811
224.0,0.0,36.0,1.7013225881198584,0.0,0.4,0.40038170020175584
224.0,0.0,37.0,1.7024432555441567,0.0,0.4,0.4015527984080554
224.0,0.0,38.0,1.701071733759624,0.0,0.4,0.4000632821620678
224.0,0.0,39.0,1.7109265302066254,0.0,0.4,0.4039779774987487
224.0,0.0,40.0,1.6898483126467887,0.0,0.4,0.3996309318425018
224.0,0.0,41.0,1.7013246548188399,0.0,0.4,0.39954069526981434
224.0,0.0,42.0,1.70953892193807,0.0,0.4,0.39967281670151567
224.0,0.0,43.0,1.7040243767439205,0.0,0.4,0.3990604216168126
224.0,0.0,44.0,1.7069918029989262,0.0,0.4,0.39694457422880924
224.0,0.0,45.0,1.693049017353456,0.0,0.4,0.39946899958651605
224.0,0.0,46.0,1.6912932732989454,0.0,0.4,0.400102857017803
224.0,0.0,47.0,1.7019147486162403,0.0,0.4,0.39996948295405005
224.0,0.0,48.0,1.6940768091786993,0.0,0.4,0.4009446282430785
224.0,0.0,49.0,1.7033364533665083,0.0,0.4,0.39886169854562437
224.0,0.0,50.0,1.692391817802876,0.0,0.4,0.4017351448682272
224.0,0.0,51.0,1.6792669004083207,0.0,0.4,0.39870149844004044
224.0,0.0,52.0,1.7071705573533111,0.0,0.4,0.40177861955610705
224.0,0.0,53.0,1.7067395826257066,0.0,0.4,0.39817160001304447
224.0,0.0,54.0,1.7129814356391653,0.0,0.4,0.4034028183648289
224.0,0.0,55.0,1.6899598323236342,0.0,0.4,0.3987331368014992
224.0,0.0,56.0,1.703966335873471,0.0,0.4,0.3999042770743593
224.0,0.0,57.0,1.6952366184953362,0.0,0.4,0.4012101820714573
224.0,0.0,58.0,1.688667493429777,0.0,0.4,0.398477963317821
224.0,0.0,59.0,1.7066917454334014,0.0,0.4,0.3995811359246479
224.0,0.0,60.0,1.7066302389537302,0.0,0.4,0.40043556378287143
224.0,0.0,61.0,1.6928786931102762,0.0,0.4,0.3997860822491924
224.0,0.0,62.0,1.7067828614553062,0.0,0.4,0.40281827543222587
224.0,0.0,63.0,1.7111610108390556,0.0,0.4,0.3971990075737791
224.0,0.0,64.0,1.69229095742093,0.0,0.4,0.3995247904609315
224.0,0.0,65.0,1.704751512125392,0.0,0.4,0.3984084074303271
224.0,0.0,66.0,1.701599362203197,0.0,0.4,0.4015012855710986
224.0,0.0,67.0,1.6881131278052826,0.0,0.4,0.3997312180411695
224.0,0.0,68.0,1.7124360308870978,0.0,0.4,0.4018507494994318
224.0,0.0,69.0,1.6994956968487616,0.0,0.4,0.3992889582588149
224.0,0.0,70.0,1.707135859662878,0.0,0.4,0.39949269392533493
224.0,0.0,71.0,1.7031277039406183,0.0,0.4,0.40187282657277096
224.0,0.0,72.0,1.70054039587579,0.0,0.4,0.40103759659633587
224.0,0.0,73.0,1.6967636709231069,0.0,0.4,0.40103626943005183
224.0,0.0,74.0,1.700151698462143,0.0,0.4,0.3990604187785444
224.0,0.0,75.0,1.7082180919538628,0.0,0.4,0.3991397146901884
224.0,0.0,76.0,1.7011242439505672,0.0,0.4,0.40040911365960874
224.0,0.0,77.0,1.695000287433008,0.0,0.4,0.39946899958651605
224.0,0.0,78.0,1.6984371942272756,0.0,0.4,0.40205264534123597
224.0,0.0,79.0,1.7205290087549567,0.0,0.4,0.401118878092064
224.0,0.0,80.0,1.6932351804828092,0.0,0.4,0.4025479365837249
224.0,0.0,81.0,1.6958926559219756,0.0,0.4,0.40137056557654327
224.0,0.0,82.0,1.7052495573823523,0.0,0.4,0.40216550657385924
224.0,0.0,83.0,1.7037325077851966,0.0,0.4,0.39922189982503614
224.0,0.0,84.0,1.698537787269943,0.0,0.4,0.3999673256003921
224.0,0.0,85.0,1.6933024390384421,0.0,0.4,0.3967185160084387
224.0,0.0,86.0,1.7081543274091027,0.0,0.4,0.39770552414093086
224.0,0.0,87.0,1.700955030467335,0.0,0.4,0.4009972673133662
224.0,0.0,88.0,1.6942000857890245,0.0,0.4,0.40044329919419996
224.0,0.0,89.0,1.6952720879652927,0.0,0.4,0.3969250828489162
224.0,0.0,90.0,1.7168212642454435,0.0,0.4,0.39855315375715045
224.0,0.0,91.0,1.7238458460203896,0.0,0.4,0.39950927407151193
224.0,0.0,92.0,1.702064241723127,0.0,0.4,0.3980969986950848
224.0,0.0,93.0,1.6951163266914484,0.0,0.4,0.397709616784554
224.0,0.0,94.0,1.7042822744153125,0.0,0.4,0.39830977959786656
224.0,0.0,95.0,1.6877774539516137,0.0,0.4,0.3988719215591968
224.0,0.0,96.0,1.7011659962266459,0.0,0.4,0.4003496693344337
224.0,0.0,97.0,1.7135639586156715,0.0,0.4,0.3978712565439351
224.0,0.0,98.0,1.7082645524322586,0.0,0.4,0.4012136316844558
224.0,0.0,99.0,1.6884954726386707,0.0,0.4,0.4012661945631955
226.0,0.0,0.0,1.7129666255970533,0.0,0.4,0.40214280314076184
226.0,0.0,1.0,1.7217348095305218,0.0,0.4,0.4015696180668005
226.0,0.0,2.0,1.7306399181403025,0.0,0.4,0.39971979739196034
226.0,0.0,3.0,1.7314411020721954,0.0,0.4,0.40353589025214953
226.0,0.0,4.0,1.7166375570968895,0.0,0.4,0.4019905879807432
226.0,0.0,5.0,1.7263747580753326,0.0,0.4,0.39766888216220875
226.0,0.0,6.0,1.7346783186588972,0.0,0.4,0.4006672208846615
226.0,0.0,7.0,1.7319503945837,0.0,0.4,0.40444497010881253
226.0,0.0,8.0,1.7203780018969423,0.0,0.4,0.3969187041762217
226.0,0.0,9.0,1.757806665524782,0.0,0.4,0.40130601600991805
226.0,0.0,10.0,1.7220028780298449,0.0,0.4,0.40022035234772463
226.0,0.0,11.0,1.7225844336340215,0.0,0.4,0.4010459912654338
226.0,0.0,12.0,1.7172488461979656,0.0,0.4,0.40139793555646924
226.0,0.0,13.0,1.733907084854693,0.0,0.4,0.4011878470807693
226.0,0.0,14.0,1.7209690172186924,0.0,0.4,0.40302269715935407
226.0,0.0,15.0,1.7226221809840006,0.0,0.4,0.39958656775874507
226.0,0.0,16.0,1.7229753949856408,0.0,0.4,0.4012913640032284
226.0,0.0,17.0,1.7284640188501363,0.0,0.4,0.40336161564022327
226.0,0.0,18.0,1.7372595084183577,0.0,0.4,0.40148898281447787
226.0,0.0,19.0,1.7211994055734554,0.0,0.4,0.39885446779134487
226.0,0.0,20.0,1.7201614917816785,0.0,0.4,0.40034793132138263
226.0,0.0,21.0,1.7249201209226865,0.0,0.4,0.40184852042959784
