r,delay,repetition,avgtime,congested,f,informed
184.0,15.0,0.0,1.4910880135122262,0.0,1.0,1.0
184.0,15.0,1.0,1.5227199351488419,0.0,1.0,1.0
184.0,15.0,2.0,6.316506660977412,1.0,1.0,1.0
184.0,15.0,3.0,1.4810864701817905,0.0,1.0,1.0
184.0,15.0,4.0,1.6486632307468987,0.0,1.0,1.0
184.0,15.0,5.0,1.5508578780348716,0.0,1.0,1.0
184.0,15.0,6.0,1.479798651466411,0.0,1.0,1.0
184.0,15.0,7.0,43.31683610135653,1.0,1.0,1.0
184.0,15.0,8.0,1.4688158559065636,0.0,1.0,1.0
184.0,15.0,9.0,1.4965235751135704,0.0,1.0,1.0
184.0,15.0,10.0,1.5099283833017854,0.0,1.0,1.0
184.0,15.0,11.0,4.399187890839007,1.0,1.0,1.0
184.0,15.0,12.0,1.4825455492047475,0.0,1.0,1.0
184.0,15.0,13.0,232.76491897298283,1.0,1.0,1.0
184.0,15.0,14.0,3.586207578415586,1.0,1.0,1.0
184.0,15.0,15.0,18.20874244942799,1.0,1.0,1.0
184.0,15.0,16.0,1.4699277621376325,0.0,1.0,1.0
184.0,15.0,17.0,1.5151757930106449,0.0,1.0,1.0
184.0,15.0,18.0,2.522823049333258,1.0,1.0,1.0
184.0,15.0,19.0,1.6288271940588206,0.0,1.0,1.0
184.0,15.0,20.0,2.608528047089502,1.0,1.0,1.0
184.0,15.0,21.0,1.5105280901570632,0.0,1.0,1.0
184.0,15.0,22.0,1.4743404732176573,0.0,1.0,1.0
184.0,15.0,23.0,1.4824818813824527,0.0,1.0,1.0
184.0,15.0,24.0,3.655356480159888,1.0,1.0,1.0
184.0,15.0,25.0,3.0249688549085993,1.0,1.0,1.0
184.0,15.0,26.0,1.499202029297237,0.0,1.0,1.0
184.0,15.0,27.0,1.470915628642517,0.0,1.0,1.0
184.0,15.0,28.0,1.467396067228087,0.0,1.0,1.0
184.0,15.0,29.0,1.6108002443413025,0.0,1.0,1.0
184.0,15.0,30.0,22.436356471692932,1.0,1.0,1.0
184.0,15.0,31.0,1.4676505802843522,0.0,1.0,1.0
184.0,15.0,32.0,1.500228913273986,0.0,1.0,1.0
184.0,15.0,33.0,13.501464645397483,1.0,1.0,1.0
184.0,15.0,34.0,1.5120922913843786,0.0,1.0,1.0
184.0,15.0,35.0,2.9000017401498472,1.0,1.0,1.0
184.0,15.0,36.0,1.494179859856662,0.0,1.0,1.0
184.0,15.0,37.0,1.4802607911098975,0.0,1.0,1.0
184.0,15.0,38.0,1.4836690268508954,0.0,1.0,1.0
184.0,15.0,39.0,1.4639733875070375,0.0,1.0,1.0
184.0,15.0,40.0,1.51717784010739,0.0,1.0,1.0
184.0,15.0,41.0,16.552434323021345,1.0,1.0,1.0
184.0,15.0,42.0,1.495380104017125,0.0,1.0,1.0
184.0,15.0,43.0,1.4987174726768029,0.0,1.0,1.0
184.0,15.0,44.0,15.12576875316668,1.0,1.0,1.0
184.0,15.0,45.0,1.4865813168091933,0.0,1.0,1.0
184.0,15.0,46.0,4.010128049503231,1.0,1.0,1.0
184.0,15.0,47.0,46.10762860182489,1.0,1.0,1.0
184.0,15.0,48.0,1.4766759132679492,0.0,1.0,1.0
184.0,15.0,49.0,30.648323898215317,1.0,1.0,1.0
184.0,15.0,50.0,1.4773897885912484,0.0,1.0,1.0
184.0,15.0,51.0,1.477174124893597,0.0,1.0,1.0
184.0,15.0,52.0,1.5059028655694255,0.0,1.0,1.0
184.0,15.0,53.0,1.4958336510859849,0.0,1.0,1.0
184.0,15.0,54.0,1.5210808979835744,0.0,1.0,1.0
184.0,15.0,55.0,1.4721607292642005,0.0,1.0,1.0
184.0,15.0,56.0,1.5024286191454712,0.0,1.0,1.0
184.0,15.0,57.0,1.4816102796900108,0.0,1.0,1.0
184.0,15.0,58.0,1.4781087211697044,0.0,1.0,1.0
184.0,15.0,59.0,1.5080318566212243,0.0,1.0,1.0
184.0,15.0,60.0,1.4936361767954296,0.0,1.0,1.0
184.0,15.0,61.0,1.4938777936026832,0.0,1.0,1.0
184.0,15.0,62.0,1.4717040274720534,0.0,1.0,1.0
184.0,15.0,63.0,3.291277250030135,1.0,1.0,1.0
184.0,15.0,64.0,1.5269249759202175,0.0,1.0,1.0
184.0,15.0,65.0,1.4778567237089208,0.0,1.0,1.0
184.0,15.0,66.0,1.4794689878220944,0.0,1.0,1.0
184.0,15.0,67.0,1.4850106534874001,0.0,1.0,1.0
184.0,15.0,68.0,1.4776780511309484,0.0,1.0,1.0
184.0,15.0,69.0,1.5433094656643933,0.0,1.0,1.0
184.0,15.0,70.0,1.4963956105026943,0.0,1.0,1.0
184.0,15.0,71.0,1.477658568453222,0.0,1.0,1.0
184.0,15.0,72.0,1.4859566742095651,0.0,1.0,1.0
184.0,15.0,73.0,1.5976044808977423,0.0,1.0,1.0
184.0,15.0,74.0,1.4713055956498131,0.0,1.0,1.0
184.0,15.0,75.0,3.043980362951505,1.0,1.0,1.0
184.0,15.0,76.0,1.4916338107288458,0.0,1.0,1.0
184.0,15.0,77.0,1.4955356285978494,0.0,1.0,1.0
184.0,15.0,78.0,1.4767771202371671,0.0,1.0,1.0
184.0,15.0,79.0,1.4794710246784504,0.0,1.0,1.0
184.0,15.0,80.0,1.4742153728732814,0.0,1.0,1.0
184.0,15.0,81.0,1.559478680936025,0.0,1.0,1.0
184.0,15.0,82.0,3.0242321663316067,1.0,1.0,1.0
184.0,15.0,83.0,1.558243176341966,0.0,1.0,1.0
184.0,15.0,84.0,29.679364642630297,1.0,1.0,1.0
184.0,15.0,85.0,1.4795676795833246,0.0,1.0,1.0
184.0,15.0,86.0,1.489895744784205,0.0,1.0,1.0
184.0,15.0,87.0,1.4794786580708417,0.0,1.0,1.0
184.0,15.0,88.0,1.4695133442293975,0.0,1.0,1.0
184.0,15.0,89.0,1.498011608090738,0.0,1.0,1.0
184.0,15.0,90.0,1.4737359543323922,0.0,1.0,1.0
184.0,15.0,91.0,1.5034541169741866,0.0,1.0,1.0
184.0,15.0,92.0,1.4756563104084168,0.0,1.0,1.0
184.0,15.0,93.0,1.4767421970961783,0.0,1.0,1.0
184.0,15.0,94.0,1.4820125379335076,0.0,1.0,1.0
184.0,15.0,95.0,1.4762678286429027,0.0,1.0,1.0
184.0,15.0,96.0,1.4661330192195212,0.0,1.0,1.0
184.0,15.0,97.0,12.444384999291003,1.0,1.0,1.0
184.0,15.0,98.0,1.4615231661543766,0.0,1.0,1.0
184.0,15.0,99.0,1.4917229010250257,0.0,1.0,1.0
186.0,15.0,0.0,6.631534146663594,1.0,1.0,1.0
186.0,15.0,1.0,13.81067012584933,1.0,1.0,1.0
186.0,15.0,2.0,17.04857011274021,1.0,1.0,1.0
186.0,15.0,3.0,1.5311327942273285,0.0,1.0,1.0
186.0,15.0,4.0,2.336846336197183,1.0,1.0,1.0
186.0,15.0,5.0,1.497853347069006,0.0,1.0,1.0
186.0,15.0,6.0,5.4736694802293036,1.0,1.0,1.0
186.0,15.0,7.0,2.4076021500650744,1.0,1.0,1.0
186.0,15.0,8.0,2.685101310505095,1.0,1.0,1.0
186.0,15.0,9.0,67.69988289288415,1.0,1.0,1.0
186.0,15.0,10.0,9.924947809174688,1.0,1.0,1.0
186.0,15.0,11.0,2.9645425160327865,1.0,1.0,1.0
186.0,15.0,12.0,3.155858564972482,1.0,1.0,1.0
186.0,15.0,13.0,24.409800423680263,1.0,1.0,1.0
186.0,15.0,14.0,3.107580817820288,1.0,1.0,1.0
186.0,15.0,15.0,1.53937723029172,0.0,1.0,1.0
186.0,15.0,16.0,1.5780663382603186,0.0,1.0,1.0
186.0,15.0,17.0,2.912057380720113,1.0,1.0,1.0
186.0,15.0,18.0,1.5174886903764517,0.0,1.0,1.0
186.0,15.0,19.0,4.221380167239594,1.0,1.0,1.0
186.0,15.0,20.0,6.847977213755342,1.0,1.0,1.0
186.0,15.0,21.0,3.4034652140336203,1.0,1.0,1.0
186.0,15.0,22.0,1.4942243604822514,0.0,1.0,1.0
186.0,15.0,23.0,1.5370030420517728,0.0,1.0,1.0
186.0,15.0,24.0,1.5102432108677748,0.0,1.0,1.0
186.0,15.0,25.0,1.4836117030863558,0.0,1.0,1.0
186.0,15.0,26.0,2.2724413618248165,1.0,1.0,1.0
186.0,15.0,27.0,1.5436826692303705,0.0,1.0,1.0
186.0,15.0,28.0,2.3648630983464027,1.0,1.0,1.0
186.0,15.0,29.0,5.863920070624777,1.0,1.0,1.0
186.0,15.0,30.0,1.5339242759425282,0.0,1.0,1.0
186.0,15.0,31.0,1.4991434119466027,0.0,1.0,1.0
186.0,15.0,32.0,97.96117842939282,1.0,1.0,1.0
186.0,15.0,33.0,8.911543859633179,1.0,1.0,1.0
186.0,15.0,34.0,2.8523584372592823,1.0,1.0,1.0
186.0,15.0,35.0,3.0155270185574454,1.0,1.0,1.0
186.0,15.0,36.0,1.4911124939416738,0.0,1.0,1.0
186.0,15.0,37.0,7.405883377163757,1.0,1.0,1.0
186.0,15.0,38.0,1.4996158842809952,0.0,1.0,1.0
186.0,15.0,39.0,1.5133570365992963,0.0,1.0,1.0
186.0,15.0,40.0,6.069814421969139,1.0,1.0,1.0
186.0,15.0,41.0,1.545702887312097,0.0,1.0,1.0
186.0,15.0,42.0,1.5142377071422455,0.0,1.0,1.0
186.0,15.0,43.0,5.417723246300232,1.0,1.0,1.0
186.0,15.0,44.0,2.101633689667406,1.0,1.0,1.0
186.0,15.0,45.0,8.511328812709376,1.0,1.0,1.0
186.0,15.0,46.0,2.7288680854580902,1.0,1.0,1.0
186.0,15.0,47.0,1.4843317745169802,0.0,1.0,1.0
186.0,15.0,48.0,1.5605914853594143,0.0,1.0,1.0
186.0,15.0,49.0,2.6201951623635313,1.0,1.0,1.0
186.0,15.0,50.0,1.6154521882043962,0.0,1.0,1.0
186.0,15.0,51.0,1.8123577610255655,0.0,1.0,1.0
186.0,15.0,52.0,1.5100828050956365,0.0,1.0,1.0
186.0,15.0,53.0,2.478670744279096,1.0,1.0,1.0
186.0,15.0,54.0,3.016224411669213,1.0,1.0,1.0
186.0,15.0,55.0,1.5852047491114463,0.0,1.0,1.0
186.0,15.0,56.0,1.5024218283871256,0.0,1.0,1.0
186.0,15.0,57.0,10.534622033289747,1.0,1.0,1.0
186.0,15.0,58.0,2.6454702155596146,1.0,1.0,1.0
186.0,15.0,59.0,3.58403869259539,1.0,1.0,1.0
186.0,15.0,60.0,2.755240546615539,1.0,1.0,1.0
186.0,15.0,61.0,14.322910742483842,1.0,1.0,1.0
186.0,15.0,62.0,22.16716747219277,1.0,1.0,1.0
186.0,15.0,63.0,3.957050961823412,1.0,1.0,1.0
186.0,15.0,64.0,1.5054486487460736,0.0,1.0,1.0
186.0,15.0,65.0,3.232296119027498,1.0,1.0,1.0
186.0,15.0,66.0,1.565084264006796,0.0,1.0,1.0
