r,delay,repetition,avgtime,congested,f,informed
196.0,5.0,0.0,1.5046067195889112,0.0,0.0,0.0
196.0,5.0,1.0,1.5054146079878883,0.0,0.0,0.0
196.0,5.0,2.0,1.5146540567103721,0.0,0.0,0.0
196.0,5.0,3.0,1.5077009459892186,0.0,0.0,0.0
196.0,5.0,4.0,1.5006625222531387,0.0,0.0,0.0
196.0,5.0,5.0,1.4959727573622303,0.0,0.0,0.0
196.0,5.0,6.0,1.508576885467248,0.0,0.0,0.0
196.0,5.0,7.0,1.5046462887995267,0.0,0.0,0.0
196.0,5.0,8.0,1.5079116151142826,0.0,0.0,0.0
196.0,5.0,9.0,1.511182873791517,0.0,0.0,0.0
196.0,5.0,10.0,1.5048931735853592,0.0,0.0,0.0
196.0,5.0,11.0,1.505106765230679,0.0,0.0,0.0
196.0,5.0,12.0,1.4953335257914175,0.0,0.0,0.0
196.0,5.0,13.0,1.5034739214433948,0.0,0.0,0.0
196.0,5.0,14.0,1.5113742764267644,0.0,0.0,0.0
196.0,5.0,15.0,1.5054125273121266,0.0,0.0,0.0
196.0,5.0,16.0,1.4979070605491887,0.0,0.0,0.0
196.0,5.0,17.0,1.4990956656961685,0.0,0.0,0.0
196.0,5.0,18.0,1.507467678177388,0.0,0.0,0.0
196.0,5.0,19.0,1.5117240853078204,0.0,0.0,0.0
196.0,5.0,20.0,1.5016121955264068,0.0,0.0,0.0
196.0,5.0,21.0,1.5033134867288531,0.0,0.0,0.0
196.0,5.0,22.0,1.504439384710065,0.0,0.0,0.0
196.0,5.0,23.0,1.500736817039793,0.0,0.0,0.0
196.0,5.0,24.0,1.5027543501177278,0.0,0.0,0.0
196.0,5.0,25.0,1.5049561611346536,0.0,0.0,0.0
196.0,5.0,26.0,1.5042291423063572,0.0,0.0,0.0
196.0,5.0,27.0,1.4942671635698905,0.0,0.0,0.0
196.0,5.0,28.0,1.509131100444936,0.0,0.0,0.0
196.0,5.0,29.0,1.4982962405629765,0.0,0.0,0.0
196.0,5.0,30.0,1.4994413048774815,0.0,0.0,0.0
196.0,5.0,31.0,1.5088931535064734,0.0,0.0,0.0
196.0,5.0,32.0,1.5084776012183603,0.0,0.0,0.0
196.0,5.0,33.0,1.5064235610807093,0.0,0.0,0.0
196.0,5.0,34.0,1.5051936268016024,0.0,0.0,0.0
196.0,5.0,35.0,1.5040558100155683,0.0,0.0,0.0
196.0,5.0,36.0,1.5023202349292049,0.0,0.0,0.0
196.0,5.0,37.0,1.50112633285256,0.0,0.0,0.0
196.0,5.0,38.0,1.51163496820454,0.0,0.0,0.0
196.0,5.0,39.0,1.5009982224299747,0.0,0.0,0.0
196.0,5.0,40.0,1.511069845610108,0.0,0.0,0.0
196.0,5.0,41.0,1.5109581960595555,0.0,0.0,0.0
196.0,5.0,42.0,1.5129333241471854,0.0,0.0,0.0
196.0,5.0,43.0,1.5116173985864632,0.0,0.0,0.0
196.0,5.0,44.0,1.5061985084709502,0.0,0.0,0.0
196.0,5.0,45.0,1.4995568019810634,0.0,0.0,0.0
196.0,5.0,46.0,1.504670387457779,0.0,0.0,0.0
196.0,5.0,47.0,1.5024715813338954,0.0,0.0,0.0
196.0,5.0,48.0,1.5020999138092626,0.0,0.0,0.0
196.0,5.0,49.0,1.5083434696039772,0.0,0.0,0.0
196.0,5.0,50.0,5.821443208860804,1.0,0.0,0.0
196.0,5.0,51.0,1.4996670508510204,0.0,0.0,0.0
196.0,5.0,52.0,1.5026782783861856,0.0,0.0,0.0
196.0,5.0,53.0,1.513033132611496,0.0,0.0,0.0
196.0,5.0,54.0,1.5054666941617123,0.0,0.0,0.0
196.0,5.0,55.0,1.5042480393221729,0.0,0.0,0.0
196.0,5.0,56.0,1.5113063299973126,0.0,0.0,0.0
196.0,5.0,57.0,1.503843696299722,0.0,0.0,0.0
196.0,5.0,58.0,1.5041563968620646,0.0,0.0,0.0
196.0,5.0,59.0,1.4968909710291833,0.0,0.0,0.0
196.0,5.0,60.0,1.512865488575669,0.0,0.0,0.0
196.0,5.0,61.0,11.66709505603516,1.0,0.0,0.0
196.0,5.0,62.0,1.507526456840827,0.0,0.0,0.0
196.0,5.0,63.0,3.3051687764385336,1.0,0.0,0.0
196.0,5.0,64.0,1.5046804280996557,0.0,0.0,0.0
196.0,5.0,65.0,13.037852533250378,1.0,0.0,0.0
196.0,5.0,66.0,1.499056914507333,0.0,0.0,0.0
196.0,5.0,67.0,1.4961964276685151,0.0,0.0,0.0
196.0,5.0,68.0,1.5009873594549499,0.0,0.0,0.0
196.0,5.0,69.0,1.5045332391513868,0.0,0.0,0.0
196.0,5.0,70.0,1.50194683114255,0.0,0.0,0.0
196.0,5.0,71.0,1.5068150537992944,0.0,0.0,0.0
196.0,5.0,72.0,1.5064737546171592,0.0,0.0,0.0
196.0,5.0,73.0,1.5059343752737246,0.0,0.0,0.0
196.0,5.0,74.0,1.504508384548786,0.0,0.0,0.0
196.0,5.0,75.0,1.5079974372292688,0.0,0.0,0.0
196.0,5.0,76.0,1.5055111397460972,0.0,0.0,0.0
196.0,5.0,77.0,1.5052804205082375,0.0,0.0,0.0
