r,delay,repetition,avgtime,congested,f,informed
210.0,0.0,0.0,1.5866570925125558,0.0,0.2,0.19897384702891568
210.0,0.0,1.0,1.5882295495599925,0.0,0.2,0.20074349442379183
210.0,0.0,2.0,1.583871492929919,0.0,0.2,0.20002322745485163
210.0,0.0,3.0,1.5883831204966803,0.0,0.2,0.2004908941451611
210.0,0.0,4.0,1.5824848097388184,0.0,0.2,0.19972562287096138
210.0,0.0,5.0,1.5930281083972604,0.0,0.2,0.19795399979122447
210.0,0.0,6.0,1.595097684673286,0.0,0.2,0.19954139065178117
210.0,0.0,7.0,1.5923768524872386,0.0,0.2,0.19764942449036194
210.0,0.0,8.0,1.5862600831231624,0.0,0.2,0.19939021551924777
210.0,0.0,9.0,1.591861523275983,0.0,0.2,0.2012386419093212
210.0,0.0,10.0,1.5761729171122851,0.0,0.2,0.2015605892971525
210.0,0.0,11.0,1.5984269758479133,0.0,0.2,0.2003826530612245
210.0,0.0,12.0,1.5908361006240503,0.0,0.2,0.2016968627769589
210.0,0.0,13.0,1.593565623180465,0.0,0.2,0.20060247943459622
210.0,0.0,14.0,1.598743027615235,0.0,0.2,0.1984746056508927
210.0,0.0,15.0,1.5911735358017118,0.0,0.2,0.20074047422847924
210.0,0.0,16.0,1.5926486604205385,0.0,0.2,0.20133371991881704
210.0,0.0,17.0,1.5812765440782566,0.0,0.2,0.20023993384348393
210.0,0.0,18.0,13.309686583664288,1.0,0.2,0.19795277889282195
210.0,0.0,19.0,1.592401454857336,0.0,0.2,0.1993131121569897
210.0,0.0,20.0,1.5997920030117643,0.0,0.2,0.20027763317716468
210.0,0.0,21.0,1.5947806079097724,0.0,0.2,0.19963616138675813
210.0,0.0,22.0,1.584662084161075,0.0,0.2,0.20098587610124458
210.0,0.0,23.0,1.5922908702096032,0.0,0.2,0.19932467592539058
210.0,0.0,24.0,1.592054349038129,0.0,0.2,0.20212691852230247
210.0,0.0,25.0,1.589730694585196,0.0,0.2,0.1995419776336286
210.0,0.0,26.0,1.5843568101874292,0.0,0.2,0.1977329682569148
210.0,0.0,27.0,1.5810141292948916,0.0,0.2,0.19995342338146252
210.0,0.0,28.0,1.5844511367268512,0.0,0.2,0.20061271797500205
210.0,0.0,29.0,1.5916206867720124,0.0,0.2,0.2014280084382317
210.0,0.0,30.0,1.5946487454214997,0.0,0.2,0.19934746766365558
210.0,0.0,31.0,1.585147219640271,0.0,0.2,0.19951165629905238
210.0,0.0,32.0,1.5977577102176252,0.0,0.2,0.20034756415455018
210.0,0.0,33.0,1.58136014690564,0.0,0.2,0.1995856273206616
210.0,0.0,34.0,1.586669621980532,0.0,0.2,0.20213779481817126
210.0,0.0,35.0,1.5850202108053932,0.0,0.2,0.19954616861581428
210.0,0.0,36.0,1.5976815604606076,0.0,0.2,0.2002334612361888
210.0,0.0,37.0,1.5881594963716275,0.0,0.2,0.19895488590837834
210.0,0.0,38.0,1.5938301107995287,0.0,0.2,0.19968006676867436
210.0,0.0,39.0,1.5780737075283815,0.0,0.2,0.20364447142323497
210.0,0.0,40.0,1.5899772400880685,0.0,0.2,0.19927351220870856
210.0,0.0,41.0,1.5933151675312678,0.0,0.2,0.19869112382015158
210.0,0.0,42.0,1.5887173063247535,0.0,0.2,0.1974431983264571
210.0,0.0,43.0,1.5762310505587902,0.0,0.2,0.19915412655388354
210.0,0.0,44.0,1.5904598337924347,0.0,0.2,0.20310186898593635
210.0,0.0,45.0,1.605486794621395,0.0,0.2,0.2012765565233421
210.0,0.0,46.0,1.587833945779478,0.0,0.2,0.1993200120680452
210.0,0.0,47.0,1.5856155672924015,0.0,0.2,0.20069055314004045
210.0,0.0,48.0,1.5830081769517046,0.0,0.2,0.2030639761949042
210.0,0.0,49.0,1.597013243870542,0.0,0.2,0.2008374509940381
210.0,0.0,50.0,1.582094944990626,0.0,0.2,0.20145065896707492
210.0,0.0,51.0,1.5871572446089726,0.0,0.2,0.20022345328429775
210.0,0.0,52.0,1.58809790343499,0.0,0.2,0.20099698585671227
210.0,0.0,53.0,1.5939659875898493,0.0,0.2,0.1990145846104024
210.0,0.0,54.0,1.5924733605684038,0.0,0.2,0.20047674418604652
210.0,0.0,55.0,1.5938956146389573,0.0,0.2,0.19824553228174002
210.0,0.0,56.0,1.580825406514746,0.0,0.2,0.2022515031341947
210.0,0.0,57.0,1.5831809632319969,0.0,0.2,0.20074414076083177
210.0,0.0,58.0,1.6016255589870496,0.0,0.2,0.2004081020946935
210.0,0.0,59.0,1.5955093299077614,0.0,0.2,0.20034901593685353
210.0,0.0,60.0,1.584737179862816,0.0,0.2,0.2004858996117453
210.0,0.0,61.0,1.5779603020748656,0.0,0.2,0.20000699365908242
210.0,0.0,62.0,1.5850950222518805,0.0,0.2,0.20018623057673282
210.0,0.0,63.0,1.5895134383575282,0.0,0.2,0.1994724733331784
210.0,0.0,64.0,1.587384928788488,0.0,0.2,0.20004180116578807
210.0,0.0,65.0,1.585005032884253,0.0,0.2,0.1998304947000569
210.0,0.0,66.0,1.5878492663096957,0.0,0.2,0.20168262797165365
210.0,0.0,67.0,1.5911274790378538,0.0,0.2,0.19701957864613023
210.0,0.0,68.0,1.5902082830283173,0.0,0.2,0.20121127416724902
210.0,0.0,69.0,1.585921125058568,0.0,0.2,0.19921716203816625
