r,delay,repetition,avgtime,congested,f,informed
190.0,15.0,0.0,1.488690276836949,0.0,0.6,0.6002854129180368
190.0,15.0,1.0,1.473554454578371,0.0,0.6,0.6009585146796146
190.0,15.0,2.0,1.4707873036655459,0.0,0.6,0.6001851458023193
190.0,15.0,3.0,1.4811426323227181,0.0,0.6,0.6005314215526534
190.0,15.0,4.0,1.4670754648176112,0.0,0.6,0.5994867472607651
190.0,15.0,5.0,1.4730498714776252,0.0,0.6,0.6013327119049718
190.0,15.0,6.0,1.4764858352728312,0.0,0.6,0.5957342885053728
190.0,15.0,7.0,1.4778501000535798,0.0,0.6,0.600773887536666
190.0,15.0,8.0,1.4744035515199116,0.0,0.6,0.5966560990338164
190.0,15.0,9.0,1.4810126355047941,0.0,0.6,0.6012706800025162
190.0,15.0,10.0,1.7751487785230458,0.0,0.6,0.6036781149660799
190.0,15.0,11.0,1.4838370513155823,0.0,0.6,0.5994942666866957
190.0,15.0,12.0,1.4734269026792108,0.0,0.6,0.5999372726132229
190.0,15.0,13.0,1.4821737993870319,0.0,0.6,0.6020350833385355
190.0,15.0,14.0,1.4832375533491442,0.0,0.6,0.5991226316052592
190.0,15.0,15.0,1.4873549329844098,0.0,0.6,0.6007744191856108
190.0,15.0,16.0,1.4742951174638446,0.0,0.6,0.6025065234845444
190.0,15.0,17.0,1.482693523137529,0.0,0.6,0.6004943264801708
190.0,15.0,18.0,1.4833852679364898,0.0,0.6,0.6002453250556988
190.0,15.0,19.0,1.4788708747639674,0.0,0.6,0.6013765953712294
190.0,15.0,20.0,1.4744177591932088,0.0,0.6,0.6011993626817549
190.0,15.0,21.0,1.4855605737482322,0.0,0.6,0.6000696569395726
190.0,15.0,22.0,1.4896094767184627,0.0,0.6,0.601404007531266
190.0,15.0,23.0,1.480034657744444,0.0,0.6,0.6025517422715264
190.0,15.0,24.0,1.4869930993243703,0.0,0.6,0.6013026139787231
190.0,15.0,25.0,1.4850217377767172,0.0,0.6,0.6004167914545273
190.0,15.0,26.0,1.4876453673851024,0.0,0.6,0.6020431214075952
190.0,15.0,27.0,1.470750788593126,0.0,0.6,0.6016065371180691
190.0,15.0,28.0,1.4748987164987881,0.0,0.6,0.6016452714193931
190.0,15.0,29.0,1.477987633501051,0.0,0.6,0.598146524733876
190.0,15.0,30.0,1.474250490056693,0.0,0.6,0.6016536414089931
190.0,15.0,31.0,1.488642775163133,0.0,0.6,0.6009178901032939
190.0,15.0,32.0,1.484829780517993,0.0,0.6,0.5977197066406348
190.0,15.0,33.0,1.475028598944044,0.0,0.6,0.5982002193010095
190.0,15.0,34.0,1.474441085836556,0.0,0.6,0.6008290077105276
190.0,15.0,35.0,1.4819128764868348,0.0,0.6,0.6004008267050792
190.0,15.0,36.0,1.488767688221212,0.0,0.6,0.6021383585173383
190.0,15.0,37.0,1.4822605503825963,0.0,0.6,0.5993014346878991
190.0,15.0,38.0,1.480131408161228,0.0,0.6,0.5970109923204336
190.0,15.0,39.0,1.4806851882030159,0.0,0.6,0.5993863878279382
190.0,15.0,40.0,1.4729816112735543,0.0,0.6,0.6001035052951794
190.0,15.0,41.0,1.4867339367439791,0.0,0.6,0.6005416131085348
190.0,15.0,42.0,1.5008482391615194,0.0,0.6,0.5972762164169865
190.0,15.0,43.0,1.475805369545691,0.0,0.6,0.5980151692388966
190.0,15.0,44.0,1.479494247968529,0.0,0.6,0.6004641826621503
190.0,15.0,45.0,1.4844309145829007,0.0,0.6,0.5982575265864496
