r,delay,repetition,avgtime,congested,f 
74,4,49,1.359624763778557,False,1
74,4,50,1.353430956086376,False,1
74,4,51,1.352053358248937,False,1
74,4,52,1.3526622965235893,False,1
74,4,53,1.3533060811087776,False,1
74,4,54,1.3584118799741418,False,1
74,4,55,1.3551092241598948,False,1
74,4,56,1.350246007997478,False,1
74,4,57,1.359601129217934,False,1
74,4,58,1.347506943825004,False,1
74,4,59,1.358526996317384,False,1
74,4,60,1.357335093103333,False,1
74,4,61,1.3510254943976647,False,1
74,4,62,1.358554950376208,False,1
74,4,63,1.3567262049347417,False,1
74,4,64,1.3533499156565272,False,1
74,4,65,1.3639274502997791,False,1
74,4,66,1.360445150707118,False,1
74,4,67,1.3520295772059778,False,1
74,4,68,1.3555605087669067,False,1
74,4,69,1.3543626663382586,False,1
74,4,70,1.3617436990767529,False,1
74,4,71,1.3577137967317938,False,1
74,4,72,1.353072290101851,False,1
74,4,73,1.353919432338472,False,1
74,4,74,1.3566751165431334,False,1
74,4,75,1.350512299313057,False,1
74,4,76,1.3581709490665874,False,1
74,4,77,1.3559349852183267,False,1
74,4,78,1.3570895328068924,False,1
74,4,79,1.3524626161446027,False,1
74,4,80,1.3594021465437598,False,1
74,4,81,1.3531698346193377,False,1
74,4,82,1.3525032325917334,False,1
74,4,83,1.3549460017165655,False,1
74,4,84,1.356988517298291,False,1
74,4,85,1.349986667995711,False,1
74,4,86,1.363885014472368,False,1
74,4,87,1.3534988521825309,False,1
74,4,88,1.3472916292430157,False,1
74,4,89,1.3527668594742932,False,1
74,4,90,1.3621256294993314,False,1
74,4,91,1.3555357999072797,False,1
74,4,92,1.362024253306459,False,1
74,4,93,1.3488118653258145,False,1
74,4,94,1.3514404089342442,False,1
74,4,95,1.360216676593486,False,1
74,4,96,1.3571896688994407,False,1
74,4,97,1.354674189550134,False,1
74,4,98,1.3571438448696147,False,1
74,4,99,1.3491419380208307,False,1
74,5,0,1.3549312609625002,False,1
74,5,1,1.3607812619698414,False,1
74,5,2,1.3546461723779408,False,1
74,5,3,1.3523418551399833,False,1
74,5,4,1.3582315910286809,False,1
74,5,5,1.3626995873620542,False,1
74,5,6,1.3617144543308022,False,1
74,5,7,1.35453480315021,False,1
74,5,8,1.3630139405567816,False,1
74,5,9,1.3554296923250002,False,1
74,5,10,1.3582336119951193,False,1
74,5,11,1.3502360978640777,False,1
74,5,12,1.3487900019018562,False,1
74,5,13,1.3522945798880766,False,1
74,5,14,1.3545569065949654,False,1
74,5,15,1.3586056334897714,False,1
74,5,16,1.3481203107252413,False,1
74,5,17,1.3556811591474707,False,1
74,5,18,1.348838328848708,False,1
74,5,19,1.34799995355071,False,1
74,5,20,1.353391283222388,False,1
74,5,21,1.3586187407548411,False,1
74,5,22,1.354232358511898,False,1
74,5,23,1.3495437386476115,False,1
74,5,24,1.3517780125835586,False,1
74,5,25,1.3630901469147094,False,1
74,5,26,1.36266801913246,False,1
74,5,27,1.3512122472753856,False,1
74,5,28,1.3517105915688394,False,1
74,5,29,1.3534728411737358,False,1
74,5,30,1.3560645833680822,False,1
74,5,31,1.359027714120839,False,1
74,5,32,1.352645594686426,False,1
74,5,33,1.3546047820519649,False,1
74,5,34,1.3558341823855298,False,1
74,5,35,1.3450848454742421,False,1
74,5,36,1.3515288363084899,False,1
74,5,37,1.3584690758015587,False,1
74,5,38,1.3546506894781543,False,1
74,5,39,1.3640079731448238,False,1
74,5,40,1.3538316624604105,False,1
74,5,41,1.3550373316939452,False,1
74,5,42,1.3583072822546747,False,1
74,5,43,1.3600370197471763,False,1
74,5,44,1.3597306172990888,False,1
74,5,45,1.3595029561809715,False,1
74,5,46,1.3582402963707154,False,1
74,5,47,1.3567282222372492,False,1
74,5,48,1.3529372005907698,False,1
74,5,49,1.3534169347038891,False,1
74,5,50,1.3527446168084138,False,1
74,5,51,1.357306958955958,False,1
74,5,52,1.3544376768918946,False,1
74,5,53,1.3494490814244666,False,1
74,5,54,1.351624889706185,False,1
74,5,55,1.3578070032565952,False,1
74,5,56,1.3494248817942565,False,1
74,5,57,1.3536746747636947,False,1
74,5,58,1.3503001872101017,False,1
74,5,59,1.3640072871261486,False,1
74,5,60,1.3521822340832559,False,1
74,5,61,1.3503611281324195,False,1
74,5,62,1.3560344857503677,False,1
74,5,63,1.3579901170212558,False,1
74,5,64,1.3589656496704816,False,1
74,5,65,1.3546395679604433,False,1
74,5,66,1.3566995358454892,False,1
74,5,67,1.3549836693390385,False,1
74,5,68,1.35210365440927,False,1
74,5,69,1.3526712552813502,False,1
74,5,70,1.3594331283923782,False,1
74,5,71,1.3613722720314354,False,1
74,5,72,1.3564137172067607,False,1
74,5,73,1.3526326268795597,False,1
74,5,74,1.3483420683440477,False,1
74,5,75,1.3516087930401421,False,1
74,5,76,1.3620974098520888,False,1
74,5,77,1.3494070678266257,False,1
74,5,78,1.3496464613054227,False,1
74,5,79,1.3650437508206015,False,1
74,5,80,1.3574385335826853,False,1
74,5,81,1.3582773777921153,False,1
74,5,82,1.3522947097808895,False,1
74,5,83,1.3577086529741178,False,1
74,5,84,1.3521003297193939,False,1
74,5,85,1.351702164120864,False,1
74,5,86,1.3560188358344263,False,1
74,5,87,1.3633250174312872,False,1
74,5,88,1.3554755332287147,False,1
74,5,89,1.3694903797184923,False,1
74,5,90,1.3614129433459132,False,1
74,5,91,1.3574431383912806,False,1
74,5,92,1.3538742410295552,False,1
74,5,93,1.357132335222389,False,1
74,5,94,1.35872059943192,False,1
74,5,95,1.348175713422835,False,1
74,5,96,1.3541145874099123,False,1
74,5,97,1.3595754416983,False,1
74,5,98,1.3559218469402474,False,1
74,5,99,1.3563653988882993,False,1
74,6,0,1.3595751122817223,False,1
74,6,1,1.363823119215507,False,1
74,6,2,1.354352264102961,False,1
74,6,3,1.3567709470597153,False,1
74,6,4,1.3538171903972163,False,1
74,6,5,1.3490516432898638,False,1
74,6,6,1.353905160971525,False,1
74,6,7,1.3614398790141786,False,1
74,6,8,1.3617644705682026,False,1
74,6,9,1.356237459232721,False,1
74,6,10,1.3549125819842627,False,1
74,6,11,1.3499309297082327,False,1
74,6,12,1.35101183744987,False,1
74,6,13,1.3623381357515545,False,1
74,6,14,1.3593486754256292,False,1
74,6,15,1.354588100408195,False,1
74,6,16,1.3591753499337589,False,1
74,6,17,1.3456862518127495,False,1
74,6,18,1.345165197176446,False,1
74,6,19,1.3529918024736356,False,1
74,6,20,1.3521600387044452,False,1
74,6,21,1.35214962225976,False,1
74,6,22,1.3587597050734805,False,1
74,6,23,1.36063814372891,False,1
74,6,24,1.359014531126057,False,1
74,6,25,1.3533114125152812,False,1
74,6,26,1.3610978780946255,False,1
74,6,27,1.3574726586875139,False,1
74,6,28,1.3663276112861593,False,1
74,6,29,1.3605002361736982,False,1
74,6,30,1.3503690451057357,False,1
74,6,31,1.352573826240008,False,1
74,6,32,1.3519804786172926,False,1
74,6,33,1.3562065862259876,False,1
74,6,34,1.3510612766162475,False,1
74,6,35,1.3607635918116732,False,1
74,6,36,1.3575323184258459,False,1
74,6,37,1.3631888303039272,False,1
74,6,38,1.347448227874159,False,1
74,6,39,1.3514195096266017,False,1
74,6,40,1.358272168552816,False,1
74,6,41,1.358908950303062,False,1
74,6,42,1.3558429286912412,False,1
74,6,43,1.3469953993124428,False,1
74,6,44,1.352802473310552,False,1
74,6,45,1.3525531826197774,False,1
74,6,46,1.3549941446497784,False,1
74,6,47,1.3593882399303128,False,1
74,6,48,1.3550719146725967,False,1
74,6,49,1.3536350112869955,False,1
74,6,50,1.3512019244636564,False,1
74,6,51,1.3568306825533325,False,1
74,6,52,1.3570547223532383,False,1
74,6,53,1.3545392766132505,False,1
74,6,54,1.354920829842809,False,1
74,6,55,1.3557062219218234,False,1
74,6,56,1.3561688943642718,False,1
74,6,57,1.3511486781690547,False,1
74,6,58,1.3512079812201279,False,1
74,6,59,1.3589966598494665,False,1
74,6,60,1.3528193694308663,False,1
74,6,61,1.3504255730128567,False,1
74,6,62,1.3616660092275548,False,1
74,6,63,1.354234372633993,False,1
74,6,64,1.3593726025080843,False,1
74,6,65,1.3582466598547462,False,1
74,6,66,1.3629683062288669,False,1
74,6,67,1.3521337452485875,False,1
74,6,68,1.3598719293244945,False,1
74,6,69,1.3535111545752572,False,1
74,6,70,1.3540929507839674,False,1
74,6,71,1.3637536798842902,False,1
74,6,72,1.3505818813074932,False,1
74,6,73,1.3510466674537032,False,1
74,6,74,1.3600413534727482,False,1
74,6,75,1.3585107491626627,False,1
74,6,76,1.356310823917781,False,1
74,6,77,1.3543391897899626,False,1
74,6,78,1.3531496819881088,False,1
74,6,79,1.351825741413294,False,1
74,6,80,1.363952758128705,False,1
74,6,81,1.3574134292151334,False,1
74,6,82,1.3539072334760023,False,1
74,6,83,1.3653344899326028,False,1
74,6,84,1.3554320109743319,False,1
74,6,85,1.3498183329587594,False,1
74,6,86,1.3530394406576074,False,1
74,6,87,1.3573709759088448,False,1
74,6,88,1.351193542715284,False,1
74,6,89,1.3584633337293788,False,1
74,6,90,1.360029965951443,False,1
74,6,91,1.3524912902548023,False,1
74,6,92,1.3545164078458622,False,1
74,6,93,1.3536314962030493,False,1
74,6,94,1.3572669133895219,False,1
74,6,95,1.3584199271776436,False,1
74,6,96,1.3530573827925056,False,1
74,6,97,1.3540587308174523,False,1
74,6,98,1.3614448241542292,False,1
74,6,99,1.3530244333666086,False,1
74,7,0,1.357942601817154,False,1
74,7,1,1.3591354625609908,False,1
74,7,2,1.3473940464830876,False,1
74,7,3,1.3558165429309001,False,1
74,7,4,1.3496487136270678,False,1
74,7,5,1.3580457428908486,False,1
74,7,6,1.3587461412814363,False,1
74,7,7,1.3559041473644808,False,1
74,7,8,1.3540361549284237,False,1
74,7,9,1.3519780936380204,False,1
74,7,10,1.3568131054215913,False,1
74,7,11,1.3497038397604646,False,1
74,7,12,1.3454549527160828,False,1
74,7,13,1.3533015597005311,False,1
74,7,14,1.3541473669605013,False,1
74,7,15,1.3515607936693128,False,1
74,7,16,1.3541177730693426,False,1
74,7,17,1.3484504106091686,False,1
74,7,18,1.3629513078446753,False,1
74,7,19,1.351311498920095,False,1
74,7,20,1.3512186587147084,False,1
74,7,21,1.3571639788864165,False,1
74,7,22,1.3575456721836487,False,1
74,7,23,1.3560796274647526,False,1
74,7,24,1.3578745979234108,False,1
74,7,25,1.3558739791133763,False,1
74,7,26,1.3513814922053642,False,1
74,7,27,1.3603051542186864,False,1
74,7,28,1.354685849753454,False,1
74,7,29,1.347880017799271,False,1
74,7,30,1.3581651738920895,False,1
74,7,31,1.3590751382130712,False,1
74,7,32,1.350118403203511,False,1
74,7,33,1.3612501978252318,False,1
74,7,34,1.3541618913662734,False,1
74,7,35,1.3626594892163506,False,1
74,7,36,1.3549380072747468,False,1
74,7,37,1.3576197270775743,False,1
74,7,38,1.3492935888540363,False,1
74,7,39,1.361660529235074,False,1
74,7,40,1.3578522845148286,False,1
74,7,41,1.3532251396749995,False,1
74,7,42,1.3469364920580906,False,1
74,7,43,1.358377783794664,False,1
74,7,44,1.3556804713637376,False,1
74,7,45,1.3584131257384227,False,1
74,7,46,1.3495100329615328,False,1
74,7,47,1.3560403346161878,False,1
74,7,48,1.3528907865456232,False,1
74,7,49,1.3582325756729712,False,1
74,7,50,1.3596835391639561,False,1
74,7,51,1.3581084780706478,False,1
74,7,52,1.3582251209568512,False,1
74,7,53,1.3489444115671088,False,1
74,7,54,1.3537462395225286,False,1
74,7,55,1.3556133428614148,False,1
74,7,56,1.3508947829031757,False,1
74,7,57,1.3539880477160764,False,1
74,7,58,1.3591612950654097,False,1
74,7,59,1.3637431967757936,False,1
74,7,60,1.3470778609464573,False,1
74,7,61,1.3499562309835598,False,1
74,7,62,1.3537233288495383,False,1
74,7,63,1.3569387386091505,False,1
74,7,64,1.3609825654741108,False,1
74,7,65,1.3555075984740075,False,1
74,7,66,1.3534631450426104,False,1
74,7,67,1.357797349172551,False,1
74,7,68,1.3494763281699145,False,1
74,7,69,1.3580466814989745,False,1
74,7,70,1.352548689090742,False,1
74,7,71,1.358499943182695,False,1
74,7,72,1.3640335052537174,False,1
74,7,73,1.3500734822421745,False,1
74,7,74,1.3526063926893257,False,1
74,7,75,1.3565944053249894,False,1
74,7,76,1.3533647996285714,False,1
74,7,77,1.3571570778251378,False,1
74,7,78,1.3595687389143534,False,1
74,7,79,1.3560749274912638,False,1
74,7,80,1.3674706017928577,False,1
74,7,81,1.353290771479828,False,1
74,7,82,1.3541989684893718,False,1
74,7,83,1.3579538428407596,False,1
74,7,84,1.3518553671074807,False,1
74,7,85,1.3577375220455954,False,1
74,7,86,1.3521736331618401,False,1
74,7,87,1.3545593918193124,False,1
74,7,88,1.357425338442439,False,1
74,7,89,1.3602690796018582,False,1
74,7,90,1.3564027986218161,False,1
74,7,91,1.3554314303294919,False,1
74,7,92,1.3506324961760816,False,1
74,7,93,1.3475675775577827,False,1
74,7,94,1.358783696080042,False,1
74,7,95,1.3599088299897208,False,1
74,7,96,1.353248996521936,False,1
74,7,97,1.3507127897002502,False,1
74,7,98,1.3536153444379002,False,1
74,7,99,1.354077804105264,False,1
74,8,0,1.3596271752569642,False,1
74,8,1,1.3575126302243448,False,1
74,8,2,1.3571879815984995,False,1
74,8,3,1.3553935981928513,False,1
74,8,4,1.353429771750053,False,1
74,8,5,1.354185640410095,False,1
74,8,6,1.3575133357583795,False,1
74,8,7,1.3627646458651792,False,1
74,8,8,1.3668096692844984,False,1
74,8,9,1.3534889962465149,False,1
74,8,10,1.3603397450842403,False,1
74,8,11,1.350702025595249,False,1
74,8,12,1.3579466074594528,False,1
74,8,13,1.3595319319567325,False,1
74,8,14,1.3520998064155456,False,1
74,8,15,1.3587978951177488,False,1
74,8,16,1.3457949899422423,False,1
74,8,17,1.3487112245520874,False,1
74,8,18,1.3581096065533376,False,1
74,8,19,1.3583327782039165,False,1
74,8,20,1.3533208609293543,False,1
74,8,21,1.3519386981987067,False,1
74,8,22,1.3564350563358936,False,1
74,8,23,1.3488277129299808,False,1
74,8,24,1.3574722726287838,False,1
74,8,25,1.350875764565461,False,1
74,8,26,1.3592311057462838,False,1
74,8,27,1.3477942148872588,False,1
74,8,28,1.3494611937445071,False,1
74,8,29,1.348743169328601,False,1
74,8,30,1.347928871160663,False,1
74,8,31,1.3577446279111292,False,1
74,8,32,1.355514868816783,False,1
74,8,33,1.352635630748893,False,1
74,8,34,1.3549260948096982,False,1
74,8,35,1.3541208721091793,False,1
74,8,36,1.3584308008877861,False,1
74,8,37,1.3524666788182547,False,1
74,8,38,1.3614260237473914,False,1
74,8,39,1.3540348807150284,False,1
74,8,40,1.3539149284164977,False,1
74,8,41,1.3540298361625287,False,1
74,8,42,1.3586762324284785,False,1
74,8,43,1.3521385956666119,False,1
74,8,44,1.3553895432576029,False,1
74,8,45,1.3522591438372813,False,1
74,8,46,1.3543878019257307,False,1
74,8,47,1.3505248881273841,False,1
74,8,48,1.3564624325981445,False,1
74,8,49,1.3511004733172263,False,1
74,8,50,1.356538307984217,False,1
74,8,51,1.3564344248360358,False,1
74,8,52,1.3548627022419288,False,1
74,8,53,1.3594101737186712,False,1
74,8,54,1.3652123039805146,False,1
74,8,55,1.3546795516428076,False,1
74,8,56,1.3566970931869493,False,1
74,8,57,1.3556947049339725,False,1
74,8,58,1.356226735432825,False,1
74,8,59,1.354087561538859,False,1
74,8,60,1.3519904941682654,False,1
74,8,61,1.360895198437768,False,1
74,8,62,1.362827020713513,False,1
74,8,63,1.361009338447439,False,1
74,8,64,1.351605260392715,False,1
74,8,65,1.3566397850465717,False,1
74,8,66,1.3522489703664533,False,1
74,8,67,1.361672783692229,False,1
74,8,68,1.3596451478092182,False,1
74,8,69,1.3535715583463557,False,1
74,8,70,1.3570268234528367,False,1
74,8,71,1.3536710423719256,False,1
74,8,72,1.359756695474315,False,1
74,8,73,1.360226600160231,False,1
74,8,74,1.350990486104778,False,1
74,8,75,1.3552655567630436,False,1
74,8,76,1.3606034813523107,False,1
74,8,77,1.355757689660359,False,1
74,8,78,1.3605024089472042,False,1
74,8,79,1.357441078490625,False,1
74,8,80,1.357214792536172,False,1
74,8,81,1.3536767525110358,False,1
74,8,82,1.3573267435244274,False,1
74,8,83,1.351433487440423,False,1
74,8,84,1.3516582275075903,False,1
74,8,85,1.3567445033609662,False,1
74,8,86,1.3534539649811597,False,1
74,8,87,1.35512978345785,False,1
74,8,88,1.353905057254619,False,1
74,8,89,1.35808034873586,False,1
74,8,90,1.3543753606200584,False,1
74,8,91,1.3558893116682456,False,1
74,8,92,1.3597845442466159,False,1
74,8,93,1.3554172021072308,False,1
74,8,94,1.3516912501490088,False,1
74,8,95,1.3551329108155152,False,1
74,8,96,1.353308805091305,False,1
74,8,97,1.3562571307102345,False,1
74,8,98,1.3601461028510238,False,1
74,8,99,1.3566126572628696,False,1
74,9,0,1.3589752138052467,False,1
74,9,1,1.3552298258541446,False,1
74,9,2,1.3552578867688592,False,1
74,9,3,1.3532787642800836,False,1
74,9,4,1.3535109312371916,False,1
74,9,5,1.3584091221803674,False,1
74,9,6,1.3667108518526896,False,1
74,9,7,1.3592495247924858,False,1
74,9,8,1.3603129814949624,False,1
74,9,9,1.3539261944721281,False,1
74,9,10,1.3519613661191383,False,1
74,9,11,1.3597711755088608,False,1
74,9,12,1.3531959359979528,False,1
74,9,13,1.3553229960781896,False,1
74,9,14,1.3628695757439744,False,1
74,9,15,1.354032410840258,False,1
74,9,16,1.3627958450369433,False,1
74,9,17,1.3548628386143258,False,1
74,9,18,1.3540413817361565,False,1
74,9,19,1.3540347649914821,False,1
74,9,20,1.3596004817083922,False,1
74,9,21,1.3563156619343715,False,1
74,9,22,1.3545143676554543,False,1
74,9,23,1.3562396320428507,False,1
74,9,24,1.3552059931298313,False,1
74,9,25,1.3626721720587662,False,1
74,9,26,1.3504887182907577,False,1
74,9,27,1.3501572501507892,False,1
74,9,28,1.3548229409981645,False,1
74,9,29,1.3560267782550373,False,1
74,9,30,1.3581199418449317,False,1
74,9,31,1.3538557352147924,False,1
74,9,32,1.3567777864909059,False,1
74,9,33,1.3529548599364776,False,1
74,9,34,1.361755183940442,False,1
74,9,35,1.3592631405251148,False,1
74,9,36,1.3602832892576056,False,1
74,9,37,1.35154725531148,False,1
74,9,38,1.358030192482712,False,1
74,9,39,1.356859523349327,False,1
74,9,40,1.3531313325928447,False,1
74,9,41,1.3547180755427415,False,1
74,9,42,1.3532889492765041,False,1
74,9,43,1.3648362976556787,False,1
74,9,44,1.3580694622547147,False,1
74,9,45,1.3556562057653738,False,1
74,9,46,1.346056010136148,False,1
74,9,47,1.3504933667529844,False,1
74,9,48,1.3548524940005515,False,1
74,9,49,1.3585902737791853,False,1
74,9,50,1.3594063146263942,False,1
74,9,51,1.3536899697552403,False,1
74,9,52,1.3544625768249543,False,1
74,9,53,1.354627593452168,False,1
74,9,54,1.353171106477112,False,1
74,9,55,1.3524903125765044,False,1
74,9,56,1.3538673699019805,False,1
74,9,57,1.3547870025940796,False,1
74,9,58,1.3577618220159144,False,1
74,9,59,1.3617006800402713,False,1
74,9,60,1.3546332300514707,False,1
74,9,61,1.3579204397353621,False,1
74,9,62,1.3578766174837456,False,1
74,9,63,1.3589608402621054,False,1
74,9,64,1.3506413160246424,False,1
74,9,65,1.3597696821824472,False,1
74,9,66,1.352415247284528,False,1
74,9,67,1.3481237715319139,False,1
74,9,68,1.3547646780321436,False,1
74,9,69,1.3533298790403294,False,1
74,9,70,1.3572680700132893,False,1
74,9,71,1.3544150448409056,False,1
74,9,72,1.3603380015570614,False,1
74,9,73,1.3534224866309428,False,1
74,9,74,1.3628119285073488,False,1
74,9,75,1.3629823191651138,False,1
74,9,76,1.3559449487742805,False,1
74,9,77,1.3611900552717826,False,1
74,9,78,1.356935550571832,False,1
74,9,79,1.3552871719234876,False,1
74,9,80,1.353644214348817,False,1
74,9,81,1.3493745521997385,False,1
74,9,82,1.3538548998716315,False,1
74,9,83,1.351983108947621,False,1
74,9,84,1.36339369876912,False,1
74,9,85,1.3579963576752918,False,1
74,9,86,1.3515295231939373,False,1
74,9,87,1.3553543290857493,False,1
74,9,88,1.3494838418401702,False,1
74,9,89,1.359324821057969,False,1
74,9,90,1.3537655098182926,False,1
74,9,91,1.3599507851737538,False,1
74,9,92,1.3585504642944715,False,1
74,9,93,1.3524436621962852,False,1
74,9,94,1.3548740066579428,False,1
74,9,95,1.3516230123004747,False,1
74,9,96,1.3531815146954957,False,1
74,9,97,1.353067836287158,False,1
74,9,98,1.3579217682085076,False,1
74,9,99,1.361021512623466,False,1
74,10,0,1.3524711102028553,False,1
74,10,1,1.3562402202315786,False,1
74,10,2,1.3620889322555123,False,1
74,10,3,1.3487907300780597,False,1
74,10,4,1.3612344905043083,False,1
74,10,5,1.3496278074987957,False,1
74,10,6,1.360461805651974,False,1
74,10,7,1.3535190580550143,False,1
74,10,8,1.361525527182715,False,1
74,10,9,1.3571752248788955,False,1
74,10,10,1.3554397021734041,False,1
74,10,11,1.3549836336731649,False,1
74,10,12,1.351430329709663,False,1
74,10,13,1.3562850625095337,False,1
74,10,14,1.356425948373976,False,1
74,10,15,1.3537643755151831,False,1
74,10,16,1.351031850121944,False,1
74,10,17,1.3510618785698167,False,1
74,10,18,1.363727138437116,False,1
74,10,19,1.3492987974468484,False,1
74,10,20,1.3572320932934172,False,1
74,10,21,1.351783258345349,False,1
74,10,22,1.3529478718871584,False,1
74,10,23,1.3546966547736754,False,1
74,10,24,1.3581694378565448,False,1
74,10,25,1.358435967244527,False,1
74,10,26,1.3539652549968622,False,1
74,10,27,1.3612838104282659,False,1
74,10,28,1.3691330021541008,False,1
74,10,29,1.3588203823949272,False,1
74,10,30,1.3510315114448066,False,1
74,10,31,1.3500690191973328,False,1
74,10,32,1.3537312798222771,False,1
74,10,33,1.355660535951414,False,1
74,10,34,1.3585653902483017,False,1
74,10,35,1.3502170314533328,False,1
74,10,36,1.3604045115717505,False,1
74,10,37,1.3531413872383684,False,1
74,10,38,1.3584830910619483,False,1
74,10,39,1.357427372522445,False,1
74,10,40,1.360432896719294,False,1
74,10,41,1.3503519349501134,False,1
74,10,42,1.3501461929730174,False,1
74,10,43,1.3555335903293706,False,1
74,10,44,1.3595295436637054,False,1
74,10,45,1.3555983107779301,False,1
74,10,46,1.3548918282114715,False,1
74,10,47,1.3539729228380282,False,1
74,10,48,1.3522310249008838,False,1
74,10,49,1.356144880134614,False,1
74,10,50,1.357496228221667,False,1
74,10,51,1.3510945729847343,False,1
74,10,52,1.3551091195189398,False,1
74,10,53,1.357638339728442,False,1
74,10,54,1.3556531788652926,False,1
74,10,55,1.3579733679124317,False,1
74,10,56,1.358461313737134,False,1
74,10,57,1.3530587240234988,False,1
74,10,58,1.356330359309116,False,1
74,10,59,1.3584577827633142,False,1
74,10,60,1.3541724349517654,False,1
74,10,61,1.3585732061893674,False,1
74,10,62,1.3543625057586333,False,1
74,10,63,1.3605275462835638,False,1
74,10,64,1.3497373631227816,False,1
74,10,65,1.356861357890608,False,1
74,10,66,1.3559052548311012,False,1
74,10,67,1.3626111611178278,False,1
74,10,68,1.3551731591745977,False,1
74,10,69,1.3550516931720358,False,1
74,10,70,1.3632984771628285,False,1
74,10,71,1.3495526663068,False,1
74,10,72,1.3556167452177037,False,1
74,10,73,1.3545574089607146,False,1
74,10,74,1.3548904766167258,False,1
74,10,75,1.3605223595876204,False,1
74,10,76,1.3550650541042735,False,1
74,10,77,1.3584101552804728,False,1
74,10,78,1.3602062865002085,False,1
74,10,79,1.3575446331433807,False,1
74,10,80,1.3638343479021278,False,1
74,10,81,1.354202255723595,False,1
74,10,82,1.3524648559261006,False,1
74,10,83,1.358648059786997,False,1
74,10,84,1.3631088222208712,False,1
74,10,85,1.3545233041706481,False,1
74,10,86,1.346847356420791,False,1
74,10,87,1.351781825932012,False,1
74,10,88,1.3578357152772842,False,1
74,10,89,1.3616608318114192,False,1
74,10,90,1.3560382652078569,False,1
74,10,91,1.3529077513387295,False,1
74,10,92,1.3574202196041023,False,1
74,10,93,1.3508615928681984,False,1
74,10,94,1.3540350615008356,False,1
74,10,95,1.3583393677696631,False,1
74,10,96,1.348104017195038,False,1
74,10,97,1.3562628776570662,False,1
74,10,98,1.34780310976266,False,1
74,10,99,1.3573249409979722,False,1
74,11,0,1.3600756064088528,False,1
74,11,1,1.3526512312152221,False,1
74,11,2,1.356548022080357,False,1
74,11,3,1.3568996558774802,False,1
74,11,4,1.350963148052439,False,1
74,11,5,1.3571548589303253,False,1
74,11,6,1.356866794145868,False,1
74,11,7,1.3563664822662045,False,1
74,11,8,1.352577409768271,False,1
74,11,9,1.361560512323825,False,1
74,11,10,1.3603531238436493,False,1
74,11,11,1.3511310019537894,False,1
74,11,12,1.351019440604719,False,1
74,11,13,1.3531002348009709,False,1
74,11,14,1.357703552838163,False,1
74,11,15,1.3585263021528828,False,1
74,11,16,1.3604078297739761,False,1
74,11,17,1.3551507474568143,False,1
74,11,18,1.357333687359574,False,1
74,11,19,1.35985801301411,False,1
74,11,20,1.3548775322804198,False,1
74,11,21,1.3520283606535282,False,1
74,11,22,1.3603952522240392,False,1
74,11,23,1.3540731882147963,False,1
74,11,24,1.3538438936624264,False,1
74,11,25,1.355967646971527,False,1
74,11,26,1.3553782508118892,False,1
74,11,27,1.3576804124049855,False,1
74,11,28,1.3568207875437726,False,1
74,11,29,1.3572315350024433,False,1
74,11,30,1.3566897307516588,False,1
74,11,31,1.358217862085285,False,1
74,11,32,1.3579745535470111,False,1
74,11,33,1.3548965296846125,False,1
74,11,34,1.3577684631891604,False,1
74,11,35,1.3539164830335464,False,1
74,11,36,1.3528064636946422,False,1
74,11,37,1.357781420091435,False,1
74,11,38,1.356276209364989,False,1
74,11,39,1.3560410580780393,False,1
74,11,40,1.3560131100186752,False,1
74,11,41,1.3575221700416586,False,1
74,11,42,1.3568390266657544,False,1
74,11,43,1.3496301596647973,False,1
74,11,44,1.3565584930011605,False,1
74,11,45,1.3603189851849358,False,1
74,11,46,1.354460526706576,False,1
74,11,47,1.3553865447241356,False,1
74,11,48,1.3602703365600433,False,1
74,11,49,1.3515587834555807,False,1
74,11,50,1.357336538067986,False,1
74,11,51,1.3505094446609012,False,1
74,11,52,1.351059022480587,False,1
74,11,53,1.3519858892239403,False,1
74,11,54,1.35371585243465,False,1
74,11,55,1.3535528027881816,False,1
74,11,56,1.3618317415453685,False,1
74,11,57,1.3521320651673,False,1
74,11,58,1.3528532175431842,False,1
74,11,59,1.3552350630676788,False,1
74,11,60,1.3564873509974995,False,1
74,11,61,1.3535752872777762,False,1
74,11,62,1.3617398235944662,False,1
74,11,63,1.3577163751938992,False,1
74,11,64,1.3589904097886314,False,1
74,11,65,1.3606431100853755,False,1
74,11,66,1.3523487408134005,False,1
74,11,67,1.3568938236370516,False,1
74,11,68,1.3594231907356111,False,1
74,11,69,1.3566178025416693,False,1
74,11,70,1.3567579100629097,False,1
74,11,71,1.3605132380389044,False,1
74,11,72,1.3524062443657048,False,1
74,11,73,1.3574223989914318,False,1
74,11,74,1.3527714569470826,False,1
74,11,75,1.3550412688877298,False,1
74,11,76,1.3574675200974389,False,1
74,11,77,1.3563462624268634,False,1
74,11,78,1.3576814011008849,False,1
74,11,79,1.364622551202229,False,1
74,11,80,1.3539462832388764,False,1
74,11,81,1.356113639778383,False,1
74,11,82,1.35531029166857,False,1
74,11,83,1.3573109542583885,False,1
74,11,84,1.3544225159212568,False,1
74,11,85,1.3619922937125917,False,1
74,11,86,1.3545416923757267,False,1
74,11,87,1.3533259620693716,False,1
74,11,88,1.355121995284613,False,1
74,11,89,1.353236182984659,False,1
74,11,90,1.3622264319313893,False,1
74,11,91,1.3555891864521779,False,1
74,11,92,1.361501462646459,False,1
