-0.01253226541175545,-0.01290633122832241,-0.01307643990721652,-0.01311393368342939,-0.013049044028113022,-0.012908303583976988,-0.012715611060091003,-0.012478736002128121,-0.012207081075659598,-0.0035008057715868457,-0.0039985663086516965,-0.004541863009887237,-0.005093073703951401,-0.005631979862224634,-0.006148783664663426,-0.0066390624227326,-0.007100986919244878,-0.0075347637839280335,-0.007941361876063535,-0.008322197701288836,-0.00867896087456188,-0.00901331449544518,-0.009326956211840542,-0.009621456070714851,-0.009898312194285719,-0.010158906628691566,-0.01040449732971549,-0.0106362609496915,-0.010855245401762303,-0.01106242267488966,-0.011258678117120446,-0.01144480567714945,-0.01162154157722517,-0.011789555809433416,-0.011949450623087499,-0.012101783048787063,-0.012247069939805844,-0.012385768123724272,-0.012518304084340404,-0.012645073297398834,-0.012766439481231018,-0.012882731607574138,-0.012994253093645769,-0.013101285706623944,-0.013204096385247777,-0.013302926118114122,-0.013397995248800587,-0.013489508721943988,-0.013577661956695852,-0.013662638626976031
-0.012722982854470377,-0.0131033119880688,-0.013277231084954044,-0.013318175979609936,-0.0132535678835084,-0.013110956503046278,-0.012915565619717961,-0.01267668119757559,-0.012401548526359996,-0.0035425428928441693,-0.004043714217069061,-0.004591639575344031,-0.0051475713369308895,-0.00569105730656827,-0.006212254912367765,-0.006706734990687524,-0.007172606694299866,-0.007610100791561436,-0.008020187106150267,-0.008404290994343144,-0.008764120526395747,-0.009101347781760083,-0.009417688240665134,-0.00971472277277674,-0.009993962705306947,-0.01025680261010753,-0.01050450947286441,-0.010738271283723844,-0.0109591440980914,-0.011168108223243767,-0.011366057391658302,-0.011553791150101134,-0.011732052463632181,-0.011901517606312861,-0.012062793205955158,-0.012216441088118035,-0.012362980532099277,-0.01250287982955145,-0.012636560935854524,-0.012764425460061846,-0.012886840752813988,-0.01300413837326131,-0.013116624184839498,-0.013224581863629625,-0.013328281459339841,-0.01342796602488705,-0.013523857356385616,-0.01361616223684603,-0.013705077818402023,-0.013790789221417743
-0.012916840427072751,-0.013303128629837513,-0.013480830453161285,-0.013525789872476768,-0.01346150835253379,-0.013316883320921402,-0.013119549883225723,-0.012877705588848043,-0.012599346790823862,-0.003584318905130335,-0.004089473554785172,-0.004642066656192156,-0.005202784889869916,-0.005750900466111597,-0.006276537997593978,-0.006775267789513872,-0.0072451282101568815,-0.007686379086764283,-0.008099991776884918,-0.008487397407177966,-0.008850326217170856,-0.009190457291135878,-0.009509525117691098,-0.009809120999634713,-0.010090769809644184,-0.010355879027263759,-0.010605724089580493,-0.010841505496269832,-0.011064286590363404,-0.011275056424848051,-0.011474717187438976,-0.01166407409521586,-0.011843876907121187,-0.01201480824517942,-0.012177479198961727,-0.012332456424795302,-0.012480264188167611,-0.01262137446023437,-0.01275621307764041,-0.012885184484962453,-0.013008659884164775,-0.0131269735082169,-0.013240432407396474,-0.013349326652912552,-0.013453924010018659,-0.013554472458985778,-0.01365119489786526,-0.013744299081177136,-0.013833985313661312,-0.013920439477155933
-0.013113872313870178,-0.013505661082064524,-0.013687079085292986,-0.013725212429649414,-0.013672863719327966,-0.013526125139573741,-0.01332689719707103,-0.013082497620640954,-0.012800650149082937,-0.0036265177554879457,-0.0041358267793545345,-0.004693152096762798,-0.005258723712503244,-0.005811520563373751,-0.006341645586580569,-0.006844674807427342,-0.007318565384786702,-0.0077636131988298995,-0.008180789623729812,-0.008571532471245646,-0.008937593781494835,-0.009280658985210799,-0.009602483221164748,-0.009904667773068976,-0.010188751060167034,-0.01045615362994079,-0.010708159379226867,-0.010945981668584182,-0.011170691253862941,-0.01138328604004979,-0.011584676505753455,-0.011775673726047708,-0.01195703428320427,-0.01212944737959365,-0.012293528400977305,-0.012449848997619473,-0.012598938563492368,-0.012741273299076594,-0.01287728088730522,-0.01300737086805226,-0.013131917636883594,-0.013251258154477252,-0.013365701480982484,-0.013475540498521399,-0.013581045745535869,-0.013682467267380094,-0.01378002948413437,-0.013873942133387773,-0.013964406411062669,-0.014051611044458845
-0.013314100765132952,-0.013710347354611852,-0.01389576469942111,-0.013936139776024703,-0.013887604272488474,-0.013738516546011326,-0.013537610339438011,-0.013290335800102193,-0.013005540112934533,-0.003669341178262009,-0.004182778595193115,-0.004744900658399942,-0.00531539782216206,-0.005872929924826797,-0.0064075898041140444,-0.006914968678380262,-0.007392931460026064,-0.00784181787962912,-0.008262596916614795,-0.008656710996409522,-0.009025939121656057,-0.009371970204246072,-0.009696581061586551,-0.010001380460500364,-0.010287923978193003,-0.010557644352082729,-0.010811833560222528,-0.01105171886117251,-0.011278377346312762,-0.011492816004923467,-0.011695954787130258,-0.011888609622222601,-0.012071544473040152,-0.012245454979173509,-0.012410961216953842,-0.012568639258757397,-0.01271902415507764,-0.012862595969697743,-0.01299978542728053,-0.013131005730560474,-0.013256635194131672,-0.013377013455156073,-0.013492451764683278,-0.013603245692314081,-0.013709668166351552,-0.013811971981265492,-0.01391038301891867,-0.014005112585357304,-0.014096363340046825,-0.01418432625369892
-0.013517496605760071,-0.013917648136617,-0.014106634968684695,-0.014149474726631528,-0.01409969162474467,-0.013954037990910217,-0.013751664601409086,-0.01350206467303039,-0.013214072137090804,-0.0037127244326586872,-0.004230374734060849,-0.0047973166642365506,-0.00537281702873571,-0.005935136716085365,-0.006474382479530583,-0.00698616371422589,-0.007468241262351016,-0.007921007779438272,-0.008345428031397262,-0.00874295102433309,-0.009115378937037732,-0.009464407117321105,-0.009791832012362445,-0.010099276680518798,-0.01038830654374534,-0.010660369544765569,-0.01091676568913691,-0.01115873545014523,-0.01138736364871451,-0.011603665910361105,-0.011808571400214962,-0.012002901414578604,-0.01218742739491585,-0.01236285132112247,-0.012529797882384175,-0.012688847831971994,-0.012840541851655507,-0.012985361960156094,-0.013123747780076078,-0.013256110445365232,-0.01338283408654184,-0.013504261115829364,-0.013620705003578149,-0.013732463989202026,-0.01383981359288411,-0.01394300893946454,-0.01404227780410583,-0.01413783279414349,-0.014229878364312443,-0.01431860783991401
-0.013724109847201404,-0.01412690616070611,-0.014319244994948965,-0.014364616556182597,-0.014319364593577966,-0.01417256401776168,-0.01396900669422041,-0.013717384796029464,-0.013426324833832659,-0.0037567104502818083,-0.004278509988792756,-0.004850403374825785,-0.005430987461436665,-0.005997969120433488,-0.006542035949901548,-0.007058273292946726,-0.007544508967347152,-0.008001198082978611,-0.008429300032527287,-0.008830267036738393,-0.009205929772151178,-0.00955798775647021,-0.009888257393434907,-0.010198374321855885,-0.010489916918520414,-0.010764347840062971,-0.01102297388618445,-0.01126705093816538,-0.011497669673248279,-0.011715855475382453,-0.011922546688420965,-0.01211857008429229,-0.012304703642397552,-0.012481657257108703,-0.012650059424994087,-0.012810495898861296,-0.01296351290954001,-0.01310959629703401,-0.013249189123923477,-0.013382706742673722,-0.013510536277639096,-0.013633023289936208,-0.013750483445583717,-0.013863216181639437,-0.013971504282481506,-0.014075600750147466,-0.014175736561906627,-0.014272125804790647,-0.01436497465601061,-0.01445447868721339
-0.013921317911505193,-0.014337653345066315,-0.014533069905113827,-0.014581324981878474,-0.014541754291753195,-0.014393916235215354,-0.014189566444903656,-0.013936181523313884,-0.013642341057024776,-0.0038012794825310614,-0.004327163806324252,-0.004904162395076517,-0.005489917995078031,-0.006061860915752337,-0.006610561300392392,-0.007131311508292271,-0.007621748867106426,-0.008082404103621155,-0.008514228215420694,-0.008918675774288065,-0.009297608776790867,-0.009652727975231423,-0.009985874183806143,-0.010298691893910528,-0.010592773986654702,-0.010869598263617108,-0.01113047789253363,-0.011376684749127675,-0.01160931548987576,-0.011829404840719482,-0.012037900936781254,-0.012235635462103378,-0.01242339412497584,-0.012601893781226448,-0.012771766652158956,-0.012933605015604144,-0.013087959139408412,-0.013235319422896463,-0.013376132900954074,-0.01351081678554511,-0.01363976403423739,-0.01376332237483835,-0.01388180968663888,-0.013995527913477579,-0.01410476312936515,-0.01420977037235538,-0.014310782505736253,-0.014408014791413848,-0.014501675567375916,-0.014591962477044307
-0.01413004117640404,-0.014549263389941558,-0.014747354020778314,-0.01479885975810391,-0.01476650060534812,-0.014617834397429919,-0.014413210387170805,-0.01415849757564569,-0.013862192594938039,-0.003846428337614727,-0.004376452617552706,-0.004958591250332489,-0.005549613885398319,-0.006126610209193029,-0.00667997085910188,-0.007205293216212771,-0.007699975870185227,-0.008164641346792623,-0.008600228036638402,-0.009008194349660048,-0.00939043327378375,-0.009748646133813654,-0.010084699788146523,-0.010400247760131709,-0.010696896493123997,-0.010976140101506715,-0.011239297489317401,-0.011487657105198945,-0.0117223215261415,-0.011944334353137132,-0.012154654891543215,-0.01235411910124462,-0.012543520128853958,-0.01272358232240145,-0.012894942625508499,-0.013058196586437365,-0.013213902389841437,-0.013362553543962763,-0.013504597818449371,-0.013640463221012755,-0.01377054010686174,-0.01389518145081925,-0.014014706785103304,-0.014129421006938259,-0.014239613533799655,-0.0143455412438942,-0.014447439040121024,-0.014545523504214453,-0.014640004785906324,-0.014731082887875502
-0.014340408577912411,-0.014760878183773363,-0.014961088767305286,-0.015016321808176025,-0.01499314114062189,-0.014843970002023754,-0.014639755054619563,-0.014384292118193809,-0.014085921921817013,-0.0038921542971221967,-0.00442629768032643,-0.00501368952410175,-0.005610079409588131,-0.006191878543416962,-0.0067502765106364215,-0.007280232094969641,-0.007779203755954978,-0.008247926125409588,-0.008687317265718919,-0.00909883914710008,-0.00948442101254754,-0.009845761111961115,-0.010184753492800347,-0.010503061020796123,-0.01080230394188475,-0.01108399307851582,-0.011349452507760871,-0.011599988085575275,-0.011836707999810958,-0.012060665353091693,-0.012272829744863545,-0.012474042236670924,-0.012665103063187466,-0.012846744683520317,-0.013019607599979555,-0.013184293345176457,-0.013341365125199456,-0.013491321002117473,-0.013634611772732175,-0.013771668978550533,-0.013902887626184635,-0.01402862350352252,-0.014149198137278107,-0.014264919076340199,-0.014376079084390092,-0.014482937171280463,-0.01458573019790399,-0.014684675976954775,-0.014779986476919138,-0.014871864302276272
