r,delay,repetition,avgtime,congested,f,informed
210.0,5.0,0.0,1.6541305841305416,0.0,0.8,0.7972954084841708
210.0,5.0,1.0,1.683750250452873,0.0,0.8,0.8019326466844116
210.0,5.0,2.0,1.6482968111574146,0.0,0.8,0.7968375212500873
210.0,5.0,3.0,1.6887010133944305,0.0,0.8,0.8018857010643221
210.0,5.0,4.0,1.6375992613376416,0.0,0.8,0.8002349766186632
210.0,5.0,5.0,1.6683858894303838,0.0,0.8,0.799542780221183
210.0,5.0,6.0,1.6745398221336467,0.0,0.8,0.7994451924416175
210.0,5.0,7.0,1.6911245215300288,0.0,0.8,0.8007966747488743
210.0,5.0,8.0,1.668206365113934,0.0,0.8,0.8020738206156727
210.0,5.0,9.0,1.6643368341362346,0.0,0.8,0.7999907177499826
210.0,5.0,10.0,1.6458078449573792,0.0,0.8,0.8016304979880445
210.0,5.0,11.0,1.6407541882048893,0.0,0.8,0.799876653827804
210.0,5.0,12.0,1.6650745821926043,0.0,0.8,0.802005332096905
210.0,5.0,13.0,1.6567558713726829,0.0,0.8,0.7996451844808794
210.0,5.0,14.0,1.646349791953447,0.0,0.8,0.7990553086534659
210.0,5.0,15.0,1.6791504504833734,0.0,0.8,0.8024231452146363
210.0,5.0,16.0,1.6658731136600742,0.0,0.8,0.801667996899978
210.0,5.0,17.0,1.6548486265134137,0.0,0.8,0.8011291837184229
210.0,5.0,18.0,1.6545492669678852,0.0,0.8,0.8011014418664095
210.0,5.0,19.0,1.6675276326440651,0.0,0.8,0.7987721771140338
210.0,5.0,20.0,1.6740795862043354,0.0,0.8,0.8002200474839307
210.0,5.0,21.0,1.6675208273968851,0.0,0.8,0.7998145357598239
210.0,5.0,22.0,1.6837656326582078,0.0,0.8,0.8000511497058892
210.0,5.0,23.0,1.6451554099803956,0.0,0.8,0.7989595161402452
210.0,5.0,24.0,1.6422640344744273,0.0,0.8,0.8002541414565336
210.0,5.0,25.0,1.6500136452423058,0.0,0.8,0.7982951902502559
210.0,5.0,26.0,1.6795111140500945,0.0,0.8,0.8026091098126227
210.0,5.0,27.0,1.6675693291604872,0.0,0.8,0.803609822995479
210.0,5.0,28.0,1.6605973107398757,0.0,0.8,0.8013906035265892
210.0,5.0,29.0,1.6681429814676787,0.0,0.8,0.7990641695668874
210.0,5.0,30.0,1.67031581210611,0.0,0.8,0.7996961402857673
210.0,5.0,31.0,1.666567420485105,0.0,0.8,0.7998215485874528
210.0,5.0,32.0,1.6525175751021208,0.0,0.8,0.7987053957422943
210.0,5.0,33.0,1.657081006601854,0.0,0.8,0.800825917524574
210.0,5.0,34.0,1.6425479077262537,0.0,0.8,0.8005477480823014
210.0,5.0,35.0,1.657840456921271,0.0,0.8,0.7985687566073026
210.0,5.0,36.0,1.659424799192854,0.0,0.8,0.8003193770980978
210.0,5.0,37.0,1.6596334892446332,0.0,0.8,0.7982552939399923
210.0,5.0,38.0,1.6385999398714344,0.0,0.8,0.8004233125964731
210.0,5.0,39.0,3.827679431702096,1.0,0.8,0.7995039208738388
210.0,5.0,40.0,1.65083181354966,0.0,0.8,0.8006238869554084
210.0,5.0,41.0,1.6589917695749938,0.0,0.8,0.7986617152466368
210.0,5.0,42.0,1.6885394813730656,0.0,0.8,0.8010380823282703
210.0,5.0,43.0,1.6935262453549624,0.0,0.8,0.8022203284427759
210.0,5.0,44.0,1.6668990223848035,0.0,0.8,0.8006575431585307
210.0,5.0,45.0,1.6763648539380611,0.0,0.8,0.8009361711988321
210.0,5.0,46.0,1.631600107967374,0.0,0.8,0.8014875609130546
210.0,5.0,47.0,1.6684374801514366,0.0,0.8,0.8009949670475283
210.0,5.0,48.0,1.667830030940015,0.0,0.8,0.7986620906288174
210.0,5.0,49.0,1.6521697649063318,0.0,0.8,0.7995088397211327
210.0,5.0,50.0,1.6648733944126957,0.0,0.8,0.8000578402452426
210.0,5.0,51.0,1.6830310372210773,0.0,0.8,0.8004498602882352
210.0,5.0,52.0,1.6733865713640734,0.0,0.8,0.7987874150842781
210.0,5.0,53.0,1.703114759850118,0.0,0.8,0.7993649259655541
210.0,5.0,54.0,1.6911692171118453,0.0,0.8,0.800699906448148
210.0,5.0,55.0,1.6618049977870675,0.0,0.8,0.7989436415346218
210.0,5.0,56.0,1.6590484779075192,0.0,0.8,0.799768317405155
210.0,5.0,57.0,1.6540171430382085,0.0,0.8,0.7986119211477896
210.0,5.0,58.0,1.6658387074761452,0.0,0.8,0.8016213086276781
