r,delay,repetition,avgtime,congested,f,informed
240.0,0.0,0.0,1.886444183387044,0.0,0.9,0.9001545783671643
240.0,0.0,1.0,187.00226217824712,1.0,0.9,0.9011031488804971
240.0,0.0,2.0,1.8934985652820269,0.0,0.9,0.9003353223045051
240.0,0.0,3.0,1.9044633148843553,0.0,0.9,0.9003194952783451
240.0,0.0,4.0,1.8699804488727505,0.0,0.9,0.8980253432966675
240.0,0.0,5.0,1.8548836438423981,0.0,0.9,0.9000296708581017
240.0,0.0,6.0,1.910350291343436,0.0,0.9,0.8994439483724328
240.0,0.0,7.0,1.8815434029054425,0.0,0.9,0.9004962476357055
240.0,0.0,8.0,1.8827563605670208,0.0,0.9,0.9010457914509087
240.0,0.0,9.0,1.8743007970495735,0.0,0.9,0.8990771667292717
240.0,0.0,10.0,44.321743877916234,1.0,0.9,0.8964925508957126
240.0,0.0,11.0,1.8711998245111308,0.0,0.9,0.8997864985766572
240.0,0.0,12.0,1.885767273552105,0.0,0.9,0.8997319526687526
240.0,0.0,13.0,1.8628763682538019,0.0,0.9,0.8994919102748165
240.0,0.0,14.0,1.9127950838255556,0.0,0.9,0.8995530964034901
240.0,0.0,15.0,6.293769182889267,1.0,0.9,0.9013831462886395
240.0,0.0,16.0,1.871435714180292,0.0,0.9,0.901168005218313
240.0,0.0,17.0,1.8988465595942983,0.0,0.9,0.9004061540954715
240.0,0.0,18.0,1.8512805650664228,0.0,0.9,0.8990366404242468
240.0,0.0,19.0,4.576504005943774,1.0,0.9,0.8997512939436715
240.0,0.0,20.0,1.8772187503920543,0.0,0.9,0.8992724497583312
240.0,0.0,21.0,3.648584357294782,1.0,0.9,0.8993596695835624
240.0,0.0,22.0,1.8792889351802737,0.0,0.9,0.9016713431743321
240.0,0.0,23.0,1.8750700270753142,0.0,0.9,0.8997440838507733
240.0,0.0,24.0,1.8888711491930583,0.0,0.9,0.8996211544125862
240.0,0.0,25.0,1.8864874368630624,0.0,0.9,0.9019027441280526
240.0,0.0,26.0,46.54926678539036,1.0,0.9,0.9010917878565572
